step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,Junction Labs,Navarro,Okafor,0,0.4,Navarro|Navarro|Kim|Quinn|Quinn
1,pre,Cascade Group,Kim,Kim,1,0.8,Navarro|Kim|Kim|Kim|Kim
2,pre,Borealis Ltd,Quinn,Petrov,0,0.6,Quinn|Kim|Quinn|Quinn|Navarro
3,pre,Eastgate Trust,Quinn,Kim,0,0.6,Quinn|Kim|Quinn|Quinn|Navarro
4,pre,Fairwind Co,Quinn,Okafor,0,0.4,Quinn|Kim|Okafor|Quinn|Petrov
5,pre,Keystone Partners,Navarro,Lee,0,0.4,Navarro|Kim|Kim|Quinn|Navarro
6,pre,Junction Labs,Navarro,Okafor,0,0.6,Quinn|Navarro|Navarro|Navarro|Kim
7,pre,Borealis Ltd,Kim,Petrov,0,0.6,Kim|Kim|Kim|Okafor|Navarro
8,pre,Junction Labs,Kim,Okafor,0,0.4,Quinn|Kim|Navarro|Kim|Navarro
9,pre,Junction Labs,Kim,Okafor,0,0.6,Kim|Quinn|Kim|Petrov|Kim
10,pre,Acme Corp,Kim,Lee,0,0.4,Navarro|Kim|Kim|Quinn|Quinn
11,pre,Dovetail Inc,Navarro,Navarro,1,0.4,Navarro|Quinn|Kim|Quinn|Navarro
12,pre,Eastgate Trust,Navarro,Kim,0,0.6,Kim|Navarro|Quinn|Navarro|Navarro
13,pre,Acme Corp,Quinn,Lee,0,0.4,Navarro|Quinn|Quinn|Petrov|Kim
14,pre,Fairwind Co,Navarro,Okafor,0,0.6,Petrov|Kim|Navarro|Navarro|Navarro
15,pre,Ivory Systems,Navarro,Quinn,0,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
16,pre,Lantern Industries,Kim,Kim,1,0.4,Quinn|Kim|Navarro|Navarro|Kim
17,pre,Cascade Group,Kim,Kim,1,0.8,Kim|Kim|Kim|Quinn|Kim
18,pre,Keystone Partners,Navarro,Lee,0,0.4,Quinn|Navarro|Kim|Petrov|Navarro
19,pre,Cascade Group,Kim,Kim,1,1.0,Kim|Kim|Kim|Kim|Kim
20,pre,Ivory Systems,Navarro,Quinn,0,0.8,Navarro|Navarro|Navarro|Okafor|Navarro
21,pre,Acme Corp,Navarro,Lee,0,0.8,Navarro|Navarro|Navarro|Navarro|Kim
22,pre,Acme Corp,Navarro,Lee,0,0.4,Navarro|Petrov|Navarro|Petrov|Quinn
23,pre,Lantern Industries,Kim,Kim,1,0.6,Kim|Quinn|Kim|Quinn|Kim
24,pre,Cascade Group,Kim,Kim,1,1.0,Kim|Kim|Kim|Kim|Kim
25,pre,Junction Labs,Kim,Okafor,0,0.8,Kim|Kim|Kim|Quinn|Kim
26,pre,Borealis Ltd,Navarro,Petrov,0,0.4,Navarro|Navarro|Kim|Okafor|Quinn
27,pre,Harbour Works,Quinn,Okafor,0,0.8,Quinn|Quinn|Quinn|Quinn|Navarro
28,pre,Borealis Ltd,Navarro,Petrov,0,0.4,Navarro|Okafor|Kim|Petrov|Navarro
29,pre,Fairwind Co,Okafor,Okafor,1,0.4,Okafor|Okafor|Kim|Quinn|Quinn
30,pre,Borealis Ltd,Kim,Petrov,0,0.6,Navarro|Kim|Kim|Kim|Navarro
31,pre,Dovetail Inc,Navarro,Navarro,1,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
32,pre,Borealis Ltd,Navarro,Petrov,0,0.6,Navarro|Kim|Navarro|Okafor|Navarro
33,pre,Ivory Systems,Navarro,Quinn,0,0.8,Navarro|Navarro|Navarro|Quinn|Navarro
34,pre,Fairwind Co,Okafor,Okafor,1,1.0,Okafor|Okafor|Okafor|Okafor|Okafor
35,pre,Fairwind Co,Okafor,Okafor,1,1.0,Okafor|Okafor|Okafor|Okafor|Okafor
36,pre,Acme Corp,Navarro,Lee,0,0.8,Navarro|Navarro|Navarro|Petrov|Navarro
37,pre,Dovetail Inc,Navarro,Navarro,1,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
38,pre,Acme Corp,Navarro,Lee,0,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
39,pre,Acme Corp,Navarro,Lee,0,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
40,pre,Harbour Works,Navarro,Okafor,0,0.4,Navarro|Kim|Navarro|Okafor|Kim
41,pre,Borealis Ltd,Kim,Petrov,0,0.6,Navarro|Kim|Kim|Kim|Navarro
42,pre,Eastgate Trust,Navarro,Kim,0,0.6,Navarro|Kim|Quinn|Navarro|Navarro
43,pre,Borealis Ltd,Navarro,Petrov,0,0.8,Navarro|Kim|Navarro|Navarro|Navarro
44,pre,Acme Corp,Navarro,Lee,0,0.8,Navarro|Quinn|Navarro|Navarro|Navarro
45,pre,Harbour Works,Kim,Okafor,0,0.6,Navarro|Kim|Kim|Petrov|Kim
46,pre,Dovetail Inc,Navarro,Navarro,1,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
47,pre,Cascade Group,Kim,Kim,1,1.0,Kim|Kim|Kim|Kim|Kim
48,pre,Dovetail Inc,Navarro,Navarro,1,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
49,pre,Acme Corp,Navarro,Lee,0,0.8,Navarro|Quinn|Navarro|Navarro|Navarro
50,pre,Acme Corp,Navarro,Lee,0,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
51,pre,Acme Corp,Navarro,Lee,0,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
52,pre,Acme Corp,Navarro,Lee,0,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
53,pre,Junction Labs,Kim,Okafor,0,0.6,Kim|Navarro|Kim|Kim|Navarro
54,pre,Cascade Group,Kim,Kim,1,1.0,Kim|Kim|Kim|Kim|Kim
55,pre,Borealis Ltd,Kim,Petrov,0,0.6,Kim|Kim|Kim|Quinn|Navarro
56,pre,Borealis Ltd,Kim,Petrov,0,0.8,Kim|Kim|Kim|Kim|Navarro
57,pre,Harbour Works,Kim,Okafor,0,0.4,Kim|Navarro|Kim|Okafor|Okafor
58,pre,Borealis Ltd,Navarro,Petrov,0,0.8,Navarro|Kim|Navarro|Navarro|Navarro
