step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,Borealis Ltd,Okafor,Kim,0,0.4,Okafor|Kim|Okafor|Navarro|Quinn
1,pre,Acme Corp,Quinn,Okafor,0,0.4,Navarro|Quinn|Kim|Quinn|Kim
2,pre,Dovetail Inc,Navarro,Navarro,1,0.4,Navarro|Navarro|Okafor|Quinn|Quinn
3,pre,Eastgate Trust,Kim,Quinn,0,0.4,Kim|Petrov|Kim|Quinn|Navarro
4,pre,Keystone Partners,Kim,Petrov,0,0.4,Petrov|Kim|Okafor|Kim|Navarro
5,pre,Cascade Group,Kim,Lee,0,0.6,Navarro|Kim|Kim|Quinn|Kim
6,pre,Acme Corp,Quinn,Okafor,0,0.6,Quinn|Quinn|Okafor|Okafor|Quinn
7,pre,Cascade Group,Kim,Lee,0,0.4,Petrov|Kim|Navarro|Navarro|Kim
8,pre,Fairwind Co,Quinn,Okafor,0,0.6,Quinn|Kim|Kim|Quinn|Quinn
9,pre,Harbour Works,Kim,Navarro,0,0.4,Navarro|Kim|Kim|Quinn|Okafor
10,pre,Borealis Ltd,Kim,Kim,1,0.6,Navarro|Kim|Kim|Kim|Okafor
11,pre,Granite Holdings,Kim,Kim,1,0.6,Navarro|Kim|Kim|Kim|Okafor
12,pre,Dovetail Inc,Navarro,Navarro,1,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
13,pre,Dovetail Inc,Navarro,Navarro,1,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
14,pre,Borealis Ltd,Kim,Kim,1,1.0,Kim|Kim|Kim|Kim|Kim
15,pre,Granite Holdings,Kim,Kim,1,0.8,Kim|Kim|Kim|Navarro|Kim
16,pre,Cascade Group,Navarro,Lee,0,0.4,Navarro|Navarro|Kim|Quinn|Kim
17,pre,Acme Corp,Quinn,Okafor,0,0.6,Navarro|Quinn|Quinn|Navarro|Quinn
18,pre,Lantern Industries,Navarro,Okafor,0,0.6,Kim|Navarro|Navarro|Navarro|Quinn
19,pre,Granite Holdings,Kim,Kim,1,1.0,Kim|Kim|Kim|Kim|Kim
20,pre,Borealis Ltd,Kim,Kim,1,1.0,Kim|Kim|Kim|Kim|Kim
21,pre,Keystone Partners,Navarro,Petrov,0,0.6,Navarro|Navarro|Navarro|Quinn|Kim
22,pre,Acme Corp,Quinn,Okafor,0,0.6,Navarro|Navarro|Quinn|Quinn|Quinn
23,pre,Junction Labs,Kim,Navarro,0,0.4,Kim|Navarro|Kim|Quinn|Quinn
24,pre,Borealis Ltd,Kim,Kim,1,1.0,Kim|Kim|Kim|Kim|Kim
25,pre,Cascade Group,Navarro,Lee,0,0.4,Navarro|Kim|Navarro|Quinn|Kim
26,pre,Keystone Partners,Kim,Petrov,0,0.4,Kim|Kim|Navarro|Quinn|Quinn
27,pre,Harbour Works,Kim,Navarro,0,0.4,Quinn|Navarro|Kim|Petrov|Kim
28,pre,Acme Corp,Quinn,Okafor,0,0.8,Quinn|Quinn|Quinn|Petrov|Quinn
29,pre,Acme Corp,Quinn,Okafor,0,0.6,Navarro|Quinn|Quinn|Kim|Quinn
30,pre,Acme Corp,Quinn,Okafor,0,0.6,Navarro|Quinn|Kim|Quinn|Quinn
31,pre,Dovetail Inc,Navarro,Navarro,1,0.8,Navarro|Kim|Navarro|Navarro|Navarro
32,pre,Acme Corp,Quinn,Okafor,0,0.6,Quinn|Quinn|Kim|Navarro|Quinn
33,pre,Junction Labs,Navarro,Navarro,1,0.4,Navarro|Kim|Quinn|Navarro|Kim
34,pre,Ivory Systems,Navarro,Kim,0,0.4,Navarro|Quinn|Navarro|Quinn|Kim
35,pre,Fairwind Co,Navarro,Okafor,0,0.4,Navarro|Kim|Kim|Okafor|Navarro
36,pre,Acme Corp,Quinn,Okafor,0,0.8,Quinn|Quinn|Quinn|Quinn|Navarro
37,pre,Dovetail Inc,Navarro,Navarro,1,0.8,Navarro|Kim|Navarro|Navarro|Navarro
38,pre,Ivory Systems,Navarro,Kim,0,0.4,Okafor|Navarro|Quinn|Quinn|Navarro
39,pre,Granite Holdings,Kim,Kim,1,1.0,Kim|Kim|Kim|Kim|Kim
40,pre,Cascade Group,Okafor,Lee,0,0.4,Okafor|Quinn|Kim|Okafor|Navarro
41,pre,Borealis Ltd,Kim,Kim,1,1.0,Kim|Kim|Kim|Kim|Kim
42,pre,Borealis Ltd,Kim,Kim,1,1.0,Kim|Kim|Kim|Kim|Kim
43,pre,Cascade Group,Navarro,Lee,0,0.6,Navarro|Navarro|Kim|Navarro|Kim
44,pre,Borealis Ltd,Kim,Kim,1,1.0,Kim|Kim|Kim|Kim|Kim
45,pre,Borealis Ltd,Kim,Kim,1,1.0,Kim|Kim|Kim|Kim|Kim
46,pre,Borealis Ltd,Kim,Kim,1,1.0,Kim|Kim|Kim|Kim|Kim
47,pre,Cascade Group,Quinn,Lee,0,0.4,Quinn|Navarro|Kim|Quinn|Navarro
48,pre,Junction Labs,Navarro,Navarro,1,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
49,pre,Harbour Works,Navarro,Navarro,1,0.4,Navarro|Kim|Quinn|Quinn|Navarro
50,pre,Acme Corp,Quinn,Okafor,0,0.6,Navarro|Quinn|Quinn|Okafor|Quinn
51,pre,Acme Corp,Navarro,Okafor,0,0.6,Navarro|Quinn|Quinn|Navarro|Navarro
52,pre,Acme Corp,Navarro,Okafor,0,0.6,Quinn|Quinn|Navarro|Navarro|Navarro
53,pre,Keystone Partners,Kim,Petrov,0,0.8,Kim|Kim|Kim|Quinn|Kim
54,pre,Granite Holdings,Kim,Kim,1,1.0,Kim|Kim|Kim|Kim|Kim
55,pre,Junction Labs,Navarro,Navarro,1,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
56,pre,Cascade Group,Navarro,Lee,0,0.6,Navarro|Kim|Quinn|Navarro|Navarro
57,pre,Acme Corp,Navarro,Okafor,0,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
58,pre,Dovetail Inc,Navarro,Navarro,1,0.8,Navarro|Kim|Navarro|Navarro|Navarro
59,pre,Cascade Group,Navarro,Lee,0,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
60,post,Fairwind Co,Kim,Petrov,0,0.4,Okafor|Kim|Kim|Quinn|Navarro
61,post,Acme Corp,Navarro,Kim,0,0.6,Navarro|Quinn|Navarro|Kim|Navarro
62,post,Fairwind Co,Navarro,Petrov,0,0.4,Navarro|Kim|Navarro|Okafor|Kim
63,post,Acme Corp,Navarro,Kim,0,0.8,Navarro|Navarro|Quinn|Navarro|Navarro
64,post,Granite Holdings,Kim,Okafor,0,1.0,Kim|Kim|Kim|Kim|Kim
65,post,Eastgate Trust,Kim,Lee,0,0.4,Okafor|Kim|Navarro|Quinn|Kim
66,post,Acme Corp,Navarro,Kim,0,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
67,post,Ivory Systems,Navarro,Petrov,0,0.6,Okafor|Navarro|Navarro|Okafor|Navarro
68,post,Acme Corp,Navarro,Kim,0,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
69,post,Acme Corp,Navarro,Kim,0,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
70,post,Acme Corp,Navarro,Kim,0,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
71,post,Dovetail Inc,Navarro,Okafor,0,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
72,post,Dovetail Inc,Navarro,Okafor,0,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
73,post,Dovetail Inc,Navarro,Okafor,0,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
74,post,Cascade Group,Navarro,Quinn,0,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
75,post,Acme Corp,Navarro,Kim,0,0.8,Navarro|Navarro|Navarro|Quinn|Navarro
76,post,Keystone Partners,Kim,Lee,0,0.6,Kim|Kim|Kim|Okafor|Navarro
77,post,Keystone Partners,Kim,Lee,0,0.8,Kim|Kim|Kim|Quinn|Kim
78,post,Acme Corp,Navarro,Kim,0,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
79,post,Cascade Group,Navarro,Quinn,0,0.8,Navarro|Okafor|Navarro|Navarro|Navarro
