step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,blue,A,B,0,0.6,B|A|A|A|C
1,pre,red,C,C,1,0.8,C|B|C|C|C
2,pre,blue,B,B,1,0.4,A|B|C|B|C
3,pre,green,B,A,0,0.4,B|B|A|A|C
4,pre,red,C,C,1,0.6,B|C|C|B|C
5,pre,red,C,C,1,0.4,B|C|C|?|A
6,pre,blue,B,B,1,0.8,B|A|B|B|B
7,pre,blue,B,B,1,0.6,B|A|B|B|C
8,pre,blue,B,B,1,0.8,B|B|B|B|?
9,pre,blue,B,B,1,0.8,B|B|B|A|B
10,post,red,C,A,0,0.4,B|C|A|A|C
11,post,green,B,B,1,0.4,B|C|B|A|A
12,post,red,B,A,0,0.4,B|B|A|A|C
13,post,blue,B,A,0,1.0,B|B|B|B|B
14,post,blue,B,A,0,0.8,B|B|A|B|B
15,post,green,B,B,1,0.6,?|B|B|B|C
16,post,green,B,B,1,0.4,?|B|B|A|C
17,post,red,B,A,0,0.6,B|C|B|A|B
18,post,red,C,A,0,0.4,C|B|?|A|C
19,post,blue,B,A,0,0.4,C|B|A|B|?
