step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,red,C,C,1,0.4,C|A|C|A|?
1,pre,red,B,C,0,0.4,B|A|C|B|C
2,pre,blue,A,B,0,0.8,A|A|A|A|C
3,pre,red,C,C,1,0.4,C|B|C|A|B
4,pre,green,A,A,1,0.8,A|A|A|A|C
5,pre,red,B,C,0,0.8,B|B|B|C|B
6,pre,red,C,C,1,0.6,C|C|B|B|C
7,pre,red,C,C,1,0.6,B|C|C|C|A
8,pre,red,B,C,0,0.4,B|B|C|C|A
9,pre,red,C,C,1,0.8,C|C|C|A|C
10,pre,green,A,A,1,0.6,A|C|A|A|C
11,pre,blue,A,B,0,0.4,A|A|B|B|C
12,pre,green,A,A,1,0.8,A|A|A|A|B
13,pre,blue,B,B,1,0.6,B|B|B|A|C
14,pre,red,C,C,1,0.6,B|C|C|C|A
15,pre,blue,B,B,1,0.6,B|B|B|A|C
16,pre,blue,B,B,1,0.6,B|B|B|A|C
17,pre,green,A,A,1,0.8,A|A|A|A|B
18,pre,red,A,C,0,0.4,?|A|C|C|A
19,pre,green,A,A,1,0.6,A|B|A|A|B
