step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,q5,A,A,1,0.6,A|A|A|B|B
1,pre,q8,A,A,1,1.0,A|A|A|A|A
2,pre,q7,B,B,1,1.0,B|B|B|B|B
3,pre,q11,B,B,1,1.0,B|B|B|B|B
4,pre,q1,A,A,1,1.0,A|A|A|A|A
5,pre,q10,B,B,1,1.0,B|B|B|B|B
6,pre,q5,A,A,1,1.0,A|A|A|A|A
7,pre,q0,B,B,1,1.0,B|B|B|B|B
8,pre,q2,B,B,1,1.0,B|B|B|B|B
9,pre,q11,B,B,1,1.0,B|B|B|B|B
10,pre,q1,A,A,1,1.0,A|A|A|A|A
11,pre,q1,A,A,1,1.0,A|A|A|A|A
12,pre,q0,B,B,1,1.0,B|B|B|B|B
13,pre,q7,B,B,1,1.0,B|B|B|B|B
14,pre,q2,B,B,1,1.0,B|B|B|B|B
15,pre,q8,A,A,1,1.0,A|A|A|A|A
16,pre,q11,B,B,1,1.0,B|B|B|B|B
17,pre,q5,A,A,1,1.0,A|A|A|A|A
18,pre,q6,A,A,1,1.0,A|A|A|A|A
19,pre,q7,B,B,1,1.0,B|B|B|B|B
20,pre,q2,B,B,1,1.0,B|B|B|B|B
21,pre,q2,B,B,1,1.0,B|B|B|B|B
22,pre,q10,B,B,1,1.0,B|B|B|B|B
23,pre,q0,B,B,1,1.0,B|B|B|B|B
24,pre,q7,B,B,1,1.0,B|B|B|B|B
25,pre,q3,B,B,1,1.0,B|B|B|B|B
26,pre,q1,A,A,1,1.0,A|A|A|A|A
27,pre,q3,B,B,1,1.0,B|B|B|B|B
28,pre,q3,B,B,1,1.0,B|B|B|B|B
29,pre,q10,B,B,1,1.0,B|B|B|B|B
30,pre,q10,B,B,1,1.0,B|B|B|B|B
31,pre,q9,A,A,1,1.0,A|A|A|A|A
32,pre,q11,B,B,1,1.0,B|B|B|B|B
33,pre,q1,A,A,1,1.0,A|A|A|A|A
34,pre,q1,A,A,1,1.0,A|A|A|A|A
35,pre,q8,A,A,1,1.0,A|A|A|A|A
36,pre,q7,B,B,1,1.0,B|B|B|B|B
37,pre,q8,A,A,1,1.0,A|A|A|A|A
38,pre,q6,A,A,1,1.0,A|A|A|A|A
39,pre,q3,B,B,1,1.0,B|B|B|B|B
40,pre,q5,A,A,1,1.0,A|A|A|A|A
41,pre,q2,B,B,1,1.0,B|B|B|B|B
42,pre,q8,A,A,1,1.0,A|A|A|A|A
43,pre,q6,A,A,1,1.0,A|A|A|A|A
44,pre,q4,A,A,1,1.0,A|A|A|A|A
45,pre,q5,A,A,1,1.0,A|A|A|A|A
46,pre,q7,B,B,1,1.0,B|B|B|B|B
47,pre,q8,A,A,1,1.0,A|A|A|A|A
48,pre,q6,A,A,1,1.0,A|A|A|A|A
49,pre,q5,A,A,1,1.0,A|A|A|A|A
50,pre,q7,B,B,1,1.0,B|B|B|B|B
51,pre,q6,A,A,1,1.0,A|A|A|A|A
52,pre,q4,A,A,1,1.0,A|A|A|A|A
53,pre,q0,B,B,1,1.0,B|B|B|B|B
54,pre,q1,A,A,1,1.0,A|A|A|A|A
55,pre,q2,B,B,1,1.0,B|B|B|B|B
56,pre,q11,B,B,1,1.0,B|B|B|B|B
57,pre,q11,B,B,1,1.0,B|B|B|B|B
58,pre,q7,B,B,1,1.0,B|B|B|B|B
59,pre,q0,B,B,1,1.0,B|B|B|B|B
60,post,q7,B,A,0,1.0,B|B|B|B|B
61,post,q1,A,B,0,1.0,A|A|A|A|A
62,post,q8,A,B,0,1.0,A|A|A|A|A
63,post,q9,A,B,0,1.0,A|A|A|A|A
64,post,q11,B,A,0,1.0,B|B|B|B|B
65,post,q8,A,B,0,1.0,A|A|A|A|A
66,post,q3,B,A,0,1.0,B|B|B|B|B
67,post,q9,A,B,0,1.0,A|A|A|A|A
68,post,q9,A,B,0,1.0,A|A|A|A|A
69,post,q5,A,B,0,1.0,A|A|A|A|A
70,post,q8,A,B,0,1.0,A|A|A|A|A
71,post,q9,A,B,0,1.0,A|A|A|A|A
72,post,q1,A,B,0,1.0,A|A|A|A|A
73,post,q2,B,A,0,1.0,B|B|B|B|B
74,post,q10,B,A,0,1.0,B|B|B|B|B
75,post,q2,B,A,0,1.0,B|B|B|B|B
76,post,q10,B,A,0,1.0,B|B|B|B|B
77,post,q5,A,B,0,1.0,A|A|A|A|A
78,post,q5,A,B,0,1.0,A|A|A|A|A
79,post,q5,A,B,0,0.6,A|A|A|B|B
