step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,q1,A,A,1,1.0,A|A|A|A|A
1,pre,q10,B,B,1,1.0,B|B|B|B|B
2,pre,q4,A,A,1,1.0,A|A|A|A|A
3,pre,q9,B,B,1,1.0,B|B|B|B|B
4,pre,q2,B,B,1,1.0,B|B|B|B|B
5,pre,q10,B,B,1,1.0,B|B|B|B|B
6,pre,q5,B,B,1,1.0,B|B|B|B|B
7,pre,q4,A,A,1,1.0,A|A|A|A|A
8,pre,q1,A,A,1,1.0,A|A|A|A|A
9,pre,q8,A,A,1,1.0,A|A|A|A|A
10,pre,q10,B,B,1,1.0,B|B|B|B|B
11,pre,q5,B,B,1,1.0,B|B|B|B|B
12,pre,q10,B,B,1,1.0,B|B|B|B|B
13,pre,q0,A,A,1,1.0,A|A|A|A|A
14,pre,q3,B,A,0,0.6,B|B|A|A|B
15,pre,q5,B,B,1,1.0,B|B|B|B|B
16,pre,q5,B,B,1,1.0,B|B|B|B|B
17,pre,q11,A,A,1,1.0,A|A|A|A|A
18,pre,q1,A,A,1,1.0,A|A|A|A|A
19,pre,q4,A,A,1,1.0,A|A|A|A|A
20,pre,q1,A,A,1,1.0,A|A|A|A|A
21,pre,q3,A,A,1,1.0,A|A|A|A|A
22,pre,q10,B,B,1,1.0,B|B|B|B|B
23,pre,q9,B,B,1,1.0,B|B|B|B|B
24,pre,q2,B,B,1,1.0,B|B|B|B|B
25,pre,q7,A,A,1,1.0,A|A|A|A|A
26,pre,q4,A,A,1,1.0,A|A|A|A|A
27,pre,q4,A,A,1,1.0,A|A|A|A|A
28,pre,q8,A,A,1,1.0,A|A|A|A|A
29,pre,q11,A,A,1,1.0,A|A|A|A|A
30,pre,q4,A,A,1,1.0,A|A|A|A|A
31,pre,q3,A,A,1,1.0,A|A|A|A|A
32,pre,q1,A,A,1,1.0,A|A|A|A|A
33,pre,q9,B,B,1,1.0,B|B|B|B|B
34,pre,q7,A,A,1,1.0,A|A|A|A|A
35,pre,q2,B,B,1,1.0,B|B|B|B|B
36,pre,q10,B,B,1,1.0,B|B|B|B|B
37,pre,q2,B,B,1,1.0,B|B|B|B|B
38,pre,q5,B,B,1,1.0,B|B|B|B|B
39,pre,q7,A,A,1,1.0,A|A|A|A|A
40,pre,q3,A,A,1,1.0,A|A|A|A|A
41,pre,q10,B,B,1,1.0,B|B|B|B|B
42,pre,q9,B,B,1,1.0,B|B|B|B|B
43,pre,q2,B,B,1,1.0,B|B|B|B|B
44,pre,q7,A,A,1,1.0,A|A|A|A|A
45,pre,q8,A,A,1,1.0,A|A|A|A|A
46,pre,q4,A,A,1,1.0,A|A|A|A|A
47,pre,q8,A,A,1,1.0,A|A|A|A|A
48,pre,q3,A,A,1,1.0,A|A|A|A|A
49,pre,q8,A,A,1,1.0,A|A|A|A|A
50,pre,q3,A,A,1,1.0,A|A|A|A|A
51,pre,q1,A,A,1,1.0,A|A|A|A|A
52,pre,q10,B,B,1,1.0,B|B|B|B|B
53,pre,q2,B,B,1,1.0,B|B|B|B|B
54,pre,q4,A,A,1,1.0,A|A|A|A|A
55,pre,q5,B,B,1,1.0,B|B|B|B|B
56,pre,q10,B,B,1,1.0,B|B|B|B|B
57,pre,q8,A,A,1,1.0,A|A|A|A|A
58,pre,q10,B,B,1,1.0,B|B|B|B|B
59,pre,q3,A,A,1,1.0,A|A|A|A|A
60,post,q6,A,B,0,1.0,A|A|A|A|A
61,post,q3,A,B,0,0.8,B|A|A|A|A
62,post,q4,A,B,0,1.0,A|A|A|A|A
63,post,q6,A,B,0,1.0,A|A|A|A|A
64,post,q1,A,B,0,1.0,A|A|A|A|A
65,post,q7,A,B,0,1.0,A|A|A|A|A
66,post,q5,B,A,0,1.0,B|B|B|B|B
67,post,q5,B,A,0,1.0,B|B|B|B|B
68,post,q4,A,B,0,1.0,A|A|A|A|A
69,post,q2,B,A,0,1.0,B|B|B|B|B
70,post,q11,A,B,0,1.0,A|A|A|A|A
71,post,q9,B,A,0,1.0,B|B|B|B|B
72,post,q6,A,B,0,1.0,A|A|A|A|A
73,post,q5,B,A,0,1.0,B|B|B|B|B
74,post,q3,B,B,1,0.6,B|B|A|A|B
75,post,q5,B,A,0,1.0,B|B|B|B|B
76,post,q0,A,B,0,1.0,A|A|A|A|A
77,post,q0,A,B,0,1.0,A|A|A|A|A
78,post,q7,A,B,0,1.0,A|A|A|A|A
79,post,q11,A,B,0,1.0,A|A|A|A|A
