step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,q0,B,B,1,1.0,B|B|B|B|B
1,pre,q3,A,A,1,1.0,A|A|A|A|A
2,pre,q3,A,A,1,1.0,A|A|A|A|A
3,pre,q9,A,A,1,1.0,A|A|A|A|A
4,pre,q0,B,B,1,1.0,B|B|B|B|B
5,pre,q7,A,A,1,1.0,A|A|A|A|A
6,pre,q5,B,B,1,1.0,B|B|B|B|B
7,pre,q7,A,A,1,1.0,A|A|A|A|A
8,pre,q9,A,A,1,1.0,A|A|A|A|A
9,pre,q3,A,A,1,1.0,A|A|A|A|A
10,pre,q8,A,A,1,1.0,A|A|A|A|A
11,pre,q3,A,A,1,1.0,A|A|A|A|A
12,pre,q10,A,A,1,1.0,A|A|A|A|A
13,pre,q4,A,A,1,1.0,A|A|A|A|A
14,pre,q7,A,A,1,1.0,A|A|A|A|A
15,pre,q0,B,B,1,1.0,B|B|B|B|B
16,pre,q10,A,A,1,1.0,A|A|A|A|A
17,pre,q1,A,A,1,1.0,A|A|A|A|A
18,pre,q7,A,A,1,1.0,A|A|A|A|A
19,pre,q10,A,A,1,1.0,A|A|A|A|A
20,pre,q4,A,A,1,1.0,A|A|A|A|A
21,pre,q6,B,B,1,1.0,B|B|B|B|B
22,pre,q8,A,A,1,1.0,A|A|A|A|A
23,pre,q1,A,A,1,1.0,A|A|A|A|A
24,pre,q11,B,B,1,1.0,B|B|B|B|B
25,pre,q4,A,A,1,1.0,A|A|A|A|A
26,pre,q5,B,B,1,1.0,B|B|B|B|B
27,pre,q3,A,A,1,1.0,A|A|A|A|A
28,pre,q8,A,A,1,1.0,A|A|A|A|A
29,pre,q4,A,A,1,1.0,A|A|A|A|A
30,pre,q0,B,B,1,1.0,B|B|B|B|B
31,pre,q1,A,A,1,1.0,A|A|A|A|A
32,pre,q9,A,A,1,1.0,A|A|A|A|A
33,pre,q1,A,A,1,1.0,A|A|A|A|A
34,pre,q6,B,B,1,1.0,B|B|B|B|B
35,pre,q1,A,A,1,1.0,A|A|A|A|A
36,pre,q4,A,A,1,1.0,A|A|A|A|A
37,pre,q6,B,B,1,1.0,B|B|B|B|B
38,pre,q1,A,A,1,1.0,A|A|A|A|A
39,pre,q0,B,B,1,1.0,B|B|B|B|B
40,pre,q10,A,A,1,1.0,A|A|A|A|A
41,pre,q0,B,B,1,1.0,B|B|B|B|B
42,pre,q3,A,A,1,1.0,A|A|A|A|A
43,pre,q3,A,A,1,1.0,A|A|A|A|A
44,pre,q0,B,B,1,1.0,B|B|B|B|B
45,pre,q7,A,A,1,1.0,A|A|A|A|A
46,pre,q6,B,B,1,1.0,B|B|B|B|B
47,pre,q11,B,B,1,1.0,B|B|B|B|B
48,pre,q6,B,B,1,1.0,B|B|B|B|B
49,pre,q6,B,B,1,1.0,B|B|B|B|B
50,pre,q1,A,A,1,1.0,A|A|A|A|A
51,pre,q9,A,A,1,1.0,A|A|A|A|A
52,pre,q10,A,A,1,1.0,A|A|A|A|A
53,pre,q3,A,A,1,1.0,A|A|A|A|A
54,pre,q10,A,A,1,1.0,A|A|A|A|A
55,pre,q4,A,A,1,1.0,A|A|A|A|A
56,pre,q5,B,B,1,1.0,B|B|B|B|B
57,pre,q1,A,A,1,1.0,A|A|A|A|A
58,pre,q4,A,A,1,1.0,A|A|A|A|A
59,pre,q5,B,B,1,1.0,B|B|B|B|B
60,post,q0,B,A,0,1.0,B|B|B|B|B
61,post,q6,B,A,0,1.0,B|B|B|B|B
62,post,q1,A,B,0,1.0,A|A|A|A|A
63,post,q2,A,B,0,1.0,A|A|A|A|A
64,post,q3,A,B,0,1.0,A|A|A|A|A
65,post,q11,B,A,0,1.0,B|B|B|B|B
66,post,q1,A,B,0,1.0,A|A|A|A|A
67,post,q0,B,A,0,1.0,B|B|B|B|B
68,post,q0,B,A,0,1.0,B|B|B|B|B
69,post,q7,A,B,0,1.0,A|A|A|A|A
70,post,q7,A,B,0,1.0,A|A|A|A|A
71,post,q2,A,B,0,1.0,A|A|A|A|A
72,post,q10,A,B,0,1.0,A|A|A|A|A
73,post,q8,A,B,0,1.0,A|A|A|A|A
74,post,q3,A,B,0,1.0,A|A|A|A|A
75,post,q7,A,B,0,1.0,A|A|A|A|A
76,post,q8,A,B,0,1.0,A|A|A|A|A
77,post,q3,A,B,0,1.0,A|A|A|A|A
78,post,q11,B,A,0,1.0,B|B|B|B|B
79,post,q2,A,B,0,1.0,A|A|A|A|A
