step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,q0,B,B,1,0.8,B|A|B|B|B
1,pre,q10,B,A,0,1.0,B|B|B|B|B
2,pre,q7,A,A,1,0.6,A|A|A|B|B
3,pre,q4,B,A,0,1.0,B|B|B|B|B
4,pre,q2,B,B,1,1.0,B|B|B|B|B
5,pre,q9,A,A,1,0.6,A|A|A|B|B
6,pre,q5,B,A,0,1.0,B|B|B|B|B
7,pre,q9,A,A,1,1.0,A|A|A|A|A
8,pre,q10,A,A,1,1.0,A|A|A|A|A
9,pre,q3,B,B,1,1.0,B|B|B|B|B
10,pre,q11,B,A,0,0.8,B|A|B|B|B
11,pre,q8,B,A,0,1.0,B|B|B|B|B
12,pre,q2,B,B,1,1.0,B|B|B|B|B
13,pre,q1,B,A,0,0.6,A|A|B|B|B
14,pre,q6,A,B,0,0.8,A|A|A|B|A
15,pre,q4,B,A,0,0.6,B|A|B|A|B
16,pre,q11,A,A,1,1.0,A|A|A|A|A
17,pre,q0,B,B,1,1.0,B|B|B|B|B
18,pre,q10,A,A,1,1.0,A|A|A|A|A
19,pre,q8,A,A,1,1.0,A|A|A|A|A
20,pre,q1,A,A,1,1.0,A|A|A|A|A
21,pre,q2,B,B,1,1.0,B|B|B|B|B
22,pre,q7,A,A,1,1.0,A|A|A|A|A
23,pre,q11,A,A,1,1.0,A|A|A|A|A
24,pre,q2,B,B,1,1.0,B|B|B|B|B
25,pre,q4,A,A,1,0.6,A|A|B|A|B
26,pre,q8,A,A,1,1.0,A|A|A|A|A
27,pre,q0,B,B,1,1.0,B|B|B|B|B
28,pre,q2,B,B,1,1.0,B|B|B|B|B
29,pre,q10,A,A,1,1.0,A|A|A|A|A
30,pre,q0,B,B,1,1.0,B|B|B|B|B
31,pre,q7,A,A,1,1.0,A|A|A|A|A
32,pre,q2,B,B,1,1.0,B|B|B|B|B
33,pre,q5,A,A,1,1.0,A|A|A|A|A
34,pre,q9,A,A,1,1.0,A|A|A|A|A
35,pre,q9,A,A,1,1.0,A|A|A|A|A
36,pre,q6,B,B,1,1.0,B|B|B|B|B
37,pre,q1,A,A,1,1.0,A|A|A|A|A
38,pre,q4,A,A,1,1.0,A|A|A|A|A
39,pre,q7,A,A,1,1.0,A|A|A|A|A
40,pre,q7,A,A,1,1.0,A|A|A|A|A
41,pre,q5,A,A,1,1.0,A|A|A|A|A
42,pre,q0,B,B,1,1.0,B|B|B|B|B
43,pre,q5,A,A,1,1.0,A|A|A|A|A
44,pre,q2,B,B,1,1.0,B|B|B|B|B
45,pre,q4,A,A,1,1.0,A|A|A|A|A
46,pre,q2,B,B,1,1.0,B|B|B|B|B
47,pre,q7,A,A,1,1.0,A|A|A|A|A
48,pre,q5,A,A,1,1.0,A|A|A|A|A
49,pre,q8,A,A,1,1.0,A|A|A|A|A
50,pre,q0,B,B,1,1.0,B|B|B|B|B
51,pre,q8,A,A,1,1.0,A|A|A|A|A
52,pre,q3,B,B,1,1.0,B|B|B|B|B
53,pre,q2,B,B,1,1.0,B|B|B|B|B
54,pre,q3,B,B,1,1.0,B|B|B|B|B
55,pre,q11,A,A,1,1.0,A|A|A|A|A
56,pre,q7,A,A,1,1.0,A|A|A|A|A
57,pre,q8,A,A,1,1.0,A|A|A|A|A
58,pre,q1,A,A,1,1.0,A|A|A|A|A
59,pre,q5,A,A,1,1.0,A|A|A|A|A
60,post,q5,A,B,0,1.0,A|A|A|A|A
61,post,q0,B,A,0,1.0,B|B|B|B|B
62,post,q6,B,A,0,1.0,B|B|B|B|B
63,post,q5,A,B,0,1.0,A|A|A|A|A
64,post,q10,A,B,0,1.0,A|A|A|A|A
65,post,q1,A,B,0,1.0,A|A|A|A|A
66,post,q4,A,B,0,1.0,A|A|A|A|A
67,post,q4,A,B,0,1.0,A|A|A|A|A
68,post,q8,A,B,0,1.0,A|A|A|A|A
69,post,q11,A,B,0,1.0,A|A|A|A|A
70,post,q11,A,B,0,1.0,A|A|A|A|A
71,post,q1,A,B,0,1.0,A|A|A|A|A
72,post,q4,A,B,0,1.0,A|A|A|A|A
73,post,q7,A,B,0,1.0,A|A|A|A|A
74,post,q7,A,B,0,1.0,A|A|A|A|A
75,post,q4,B,B,1,1.0,B|B|B|B|B
76,post,q8,A,B,0,1.0,A|A|A|A|A
77,post,q1,A,B,0,1.0,A|A|A|A|A
78,post,q9,A,B,0,1.0,A|A|A|A|A
79,post,q0,B,A,0,1.0,B|B|B|B|B
