step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,Acme Corp,Navarro,Quinn,0,0.4,Petrov|Lee|Navarro|Quinn|Navarro
1,pre,Acme Corp,Okafor,Quinn,0,0.4,Quinn|Okafor|Navarro|Petrov|Okafor
2,pre,Acme Corp,Quinn,Quinn,1,0.4,Quinn|Kim|Navarro|Quinn|Petrov
3,pre,Fairwind Co,Lee,Quinn,0,0.2,Lee|Quinn|Kim|Navarro|Okafor
4,pre,Acme Corp,Quinn,Quinn,1,0.8,Quinn|Quinn|Navarro|Quinn|Quinn
5,pre,Acme Corp,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
6,pre,Dovetail Inc,Lee,Navarro,0,0.4,Lee|Quinn|Navarro|Quinn|Lee
7,pre,Ivory Systems,Navarro,Petrov,0,0.6,Navarro|Navarro|Quinn|Navarro|Lee
8,pre,Acme Corp,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
9,pre,Acme Corp,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
10,pre,Harbour Works,Okafor,Navarro,0,0.4,Quinn|Navarro|Okafor|Petrov|Okafor
11,pre,Cascade Group,Navarro,Lee,0,0.4,Quinn|Navarro|Navarro|Kim|Kim
12,pre,Acme Corp,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
13,pre,Granite Holdings,Lee,Kim,0,0.4,Okafor|Quinn|Lee|Lee|Navarro
14,pre,Dovetail Inc,Navarro,Navarro,1,0.6,Quinn|Quinn|Navarro|Navarro|Navarro
15,pre,Acme Corp,Quinn,Quinn,1,0.8,Quinn|Quinn|Navarro|Quinn|Quinn
16,pre,Eastgate Trust,Lee,Quinn,0,0.6,Quinn|Lee|Lee|Lee|Petrov
17,pre,Borealis Ltd,Lee,Quinn,0,0.4,Lee|Kim|Lee|Navarro|Navarro
18,pre,Eastgate Trust,Navarro,Quinn,0,0.8,Navarro|Navarro|Petrov|Navarro|Navarro
19,pre,Ivory Systems,Navarro,Petrov,0,0.4,Navarro|Navarro|Petrov|Kim|Lee
20,pre,Junction Labs,Okafor,Lee,0,0.4,Okafor|Kim|Navarro|Okafor|Navarro
21,pre,Acme Corp,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
22,pre,Granite Holdings,Navarro,Kim,0,0.4,Navarro|Kim|Lee|Navarro|Quinn
23,pre,Acme Corp,Quinn,Quinn,1,0.8,Quinn|Quinn|Lee|Quinn|Quinn
24,pre,Borealis Ltd,Navarro,Quinn,0,0.4,Navarro|Navarro|Petrov|Kim|Okafor
25,pre,Eastgate Trust,Okafor,Quinn,0,0.4,Okafor|Quinn|Lee|Okafor|Quinn
26,pre,Acme Corp,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
27,pre,Acme Corp,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
28,pre,Fairwind Co,Navarro,Quinn,0,0.6,Navarro|Lee|Petrov|Navarro|Navarro
29,pre,Borealis Ltd,Kim,Quinn,0,0.4,Quinn|Okafor|Navarro|Kim|Kim
30,pre,Acme Corp,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
31,pre,Ivory Systems,Navarro,Petrov,0,0.6,Navarro|Navarro|Navarro|Lee|Lee
32,pre,Acme Corp,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
33,pre,Acme Corp,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
34,pre,Acme Corp,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
35,pre,Acme Corp,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
36,pre,Acme Corp,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
37,pre,Fairwind Co,Quinn,Quinn,1,0.6,Quinn|Lee|Quinn|Okafor|Quinn
38,pre,Acme Corp,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
39,pre,Granite Holdings,Quinn,Kim,0,0.2,Quinn|Lee|Navarro|Okafor|Petrov
40,pre,Granite Holdings,Okafor,Kim,0,0.6,Okafor|Lee|Navarro|Okafor|Okafor
41,pre,Eastgate Trust,Kim,Quinn,0,0.4,Kim|Quinn|Navarro|Petrov|Kim
42,pre,Borealis Ltd,Lee,Quinn,0,0.4,Lee|Lee|Navarro|Okafor|Okafor
43,pre,Borealis Ltd,Quinn,Quinn,1,0.2,Quinn|Lee|Kim|Petrov|Okafor
44,pre,Fairwind Co,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
45,pre,Eastgate Trust,Quinn,Quinn,1,0.4,Quinn|Quinn|Okafor|Petrov|Petrov
46,pre,Harbour Works,Quinn,Navarro,0,0.4,Navarro|Kim|Petrov|Quinn|Quinn
47,pre,Acme Corp,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
48,pre,Junction Labs,Navarro,Lee,0,0.6,Quinn|Okafor|Navarro|Navarro|Navarro
49,pre,Cascade Group,Lee,Lee,1,0.4,Lee|Lee|Okafor|Petrov|Okafor
50,pre,Acme Corp,Quinn,Quinn,1,0.8,Quinn|Quinn|Navarro|Quinn|Quinn
51,pre,Cascade Group,Lee,Lee,1,0.8,Lee|Lee|Lee|Kim|Lee
52,pre,Acme Corp,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
53,pre,Borealis Ltd,Quinn,Quinn,1,0.6,Quinn|Quinn|Navarro|Okafor|Quinn
54,pre,Dovetail Inc,Navarro,Navarro,1,0.8,Navarro|Navarro|Navarro|Petrov|Navarro
55,pre,Keystone Partners,Kim,Kim,1,0.4,Kim|Lee|Kim|Okafor|Quinn
56,pre,Fairwind Co,Quinn,Quinn,1,0.8,Quinn|Quinn|Navarro|Quinn|Quinn
57,pre,Dovetail Inc,Navarro,Navarro,1,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
58,pre,Fairwind Co,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
59,pre,Acme Corp,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
60,post,Cascade Group,Lee,Kim,0,0.8,Lee|Lee|Lee|Kim|Lee
61,post,Eastgate Trust,Quinn,Okafor,0,0.4,Quinn|Quinn|Lee|Petrov|Petrov
62,post,Acme Corp,Quinn,Petrov,0,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
63,post,Junction Labs,Quinn,Kim,0,0.4,Lee|Kim|Okafor|Quinn|Quinn
64,post,Fairwind Co,Quinn,Petrov,0,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
