step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,Borealis Ltd,Navarro,Okafor,0,0.4,Navarro|Navarro|Petrov|Quinn|Quinn
1,pre,Acme Corp,Navarro,Navarro,1,0.4,Navarro|Quinn|Navarro|Okafor|Petrov
2,pre,Cascade Group,Kim,Okafor,0,0.4,Kim|Kim|Navarro|Navarro|Okafor
3,pre,Cascade Group,Navarro,Okafor,0,0.4,Navarro|Lee|Quinn|Navarro|Quinn
4,pre,Acme Corp,Quinn,Navarro,0,0.4,Navarro|Kim|Quinn|Okafor|Quinn
5,pre,Cascade Group,Lee,Okafor,0,0.6,Petrov|Lee|Lee|Lee|Okafor
6,pre,Cascade Group,Quinn,Okafor,0,0.6,Quinn|Quinn|Quinn|Okafor|Okafor
7,pre,Acme Corp,Navarro,Navarro,1,0.6,Navarro|Navarro|Kim|Navarro|Quinn
8,pre,Acme Corp,Navarro,Navarro,1,0.8,Navarro|Navarro|Navarro|Okafor|Navarro
9,pre,Lantern Industries,Navarro,Navarro,1,0.6,Quinn|Lee|Navarro|Navarro|Navarro
10,pre,Acme Corp,Navarro,Navarro,1,0.8,Navarro|Navarro|Navarro|Lee|Navarro
11,pre,Borealis Ltd,Okafor,Okafor,1,0.4,Lee|Kim|Navarro|Okafor|Okafor
12,pre,Cascade Group,Petrov,Okafor,0,0.4,Petrov|Okafor|Quinn|Petrov|Okafor
13,pre,Acme Corp,Navarro,Navarro,1,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
14,pre,Acme Corp,Navarro,Navarro,1,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
15,pre,Borealis Ltd,Okafor,Okafor,1,0.6,Okafor|Kim|Kim|Okafor|Okafor
16,pre,Acme Corp,Navarro,Navarro,1,0.8,Navarro|Kim|Navarro|Navarro|Navarro
17,pre,Borealis Ltd,Okafor,Okafor,1,1.0,Okafor|Okafor|Okafor|Okafor|Okafor
18,pre,Harbour Works,Lee,Kim,0,0.4,Lee|Kim|Navarro|Navarro|Lee
19,pre,Borealis Ltd,Okafor,Okafor,1,1.0,Okafor|Okafor|Okafor|Okafor|Okafor
20,pre,Harbour Works,Quinn,Kim,0,0.4,Navarro|Kim|Quinn|Quinn|Lee
21,pre,Acme Corp,Navarro,Navarro,1,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
22,pre,Harbour Works,Kim,Kim,1,0.4,Quinn|Kim|Navarro|Navarro|Kim
23,pre,Eastgate Trust,Quinn,Okafor,0,0.2,Quinn|Navarro|Kim|Lee|Petrov
24,pre,Acme Corp,Navarro,Navarro,1,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
25,pre,Granite Holdings,Navarro,Okafor,0,0.4,Navarro|Quinn|Kim|Okafor|Navarro
