path,condition,seed,step,phase,cue,chosen,correct,reward,wrong,agreement,entropy,high_agreement,low_entropy,confident_wrong_agreement,confident_wrong_entropy,confident_wrong,window,branches
traces/stage2_stub/shift_seed0.csv,shift,0,0,pre,red,A,C,0,1,0.400,1.522,0,0,0,0,0,pre,A|A|B|C|B
traces/stage2_stub/shift_seed0.csv,shift,0,1,pre,red,A,C,0,1,0.600,0.971,0,0,0,0,0,pre,B|A|B|A|A
traces/stage2_stub/shift_seed0.csv,shift,0,2,pre,blue,C,B,0,1,0.600,1.371,0,0,0,0,0,pre,C|C|A|C|B
traces/stage2_stub/shift_seed0.csv,shift,0,3,pre,red,C,C,1,0,0.600,0.971,0,0,0,0,0,pre,C|A|C|A|C
traces/stage2_stub/shift_seed0.csv,shift,0,4,post,green,B,B,1,0,0.600,0.971,0,0,0,0,0,post,B|B|A|A|B
traces/stage2_stub/shift_seed0.csv,shift,0,5,post,red,B,A,0,1,0.400,1.522,0,0,0,0,0,post,B|C|C|A|B
traces/stage2_stub/shift_seed0.csv,shift,0,6,post,red,C,A,0,1,0.400,1.522,0,0,0,0,0,post,C|A|B|A|C
traces/stage2_stub/shift_seed0.csv,shift,0,7,post,red,C,A,0,1,0.600,0.971,0,0,0,0,0,post,B|C|C|B|C
traces/stage2_stub/shift_seed1.csv,shift,1,0,pre,blue,A,B,0,1,0.400,1.522,0,0,0,0,0,pre,A|B|A|C|B
traces/stage2_stub/shift_seed1.csv,shift,1,1,pre,green,B,A,0,1,0.600,0.971,0,0,0,0,0,pre,B|B|B|A|A
traces/stage2_stub/shift_seed1.csv,shift,1,2,pre,blue,C,B,0,1,0.400,1.522,0,0,0,0,0,pre,C|B|C|A|A
traces/stage2_stub/shift_seed1.csv,shift,1,3,pre,red,B,C,0,1,0.600,0.971,0,0,0,0,0,pre,A|B|A|B|B
traces/stage2_stub/shift_seed1.csv,shift,1,4,post,blue,A,A,1,0,0.400,1.522,0,0,0,0,0,post,B|A|C|A|C
traces/stage2_stub/shift_seed1.csv,shift,1,5,post,red,C,A,0,1,0.600,0.971,0,0,0,0,0,post,A|C|A|C|C
traces/stage2_stub/shift_seed1.csv,shift,1,6,post,red,A,A,1,0,0.400,1.522,0,0,0,0,0,post,A|C|B|A|C
traces/stage2_stub/shift_seed1.csv,shift,1,7,post,red,B,A,0,1,0.400,1.522,0,0,0,0,0,post,B|B|C|A|A
traces/stage2_stub/steady_seed0.csv,steady,0,0,pre,red,A,C,0,1,0.400,1.522,0,0,0,0,0,pre,A|A|B|C|B
traces/stage2_stub/steady_seed0.csv,steady,0,1,pre,red,A,C,0,1,0.600,0.971,0,0,0,0,0,pre,B|A|B|A|A
traces/stage2_stub/steady_seed0.csv,steady,0,2,pre,blue,C,B,0,1,0.600,1.371,0,0,0,0,0,pre,C|C|A|C|B
traces/stage2_stub/steady_seed0.csv,steady,0,3,pre,red,C,C,1,0,0.600,0.971,0,0,0,0,0,pre,C|A|C|A|C
traces/stage2_stub/steady_seed0.csv,steady,0,4,pre,green,B,A,0,1,0.600,0.971,0,0,0,0,0,post,B|B|A|A|B
traces/stage2_stub/steady_seed0.csv,steady,0,5,pre,red,B,C,0,1,0.600,0.971,0,0,0,0,0,post,B|C|B|C|B
traces/stage2_stub/steady_seed0.csv,steady,0,6,pre,red,A,C,0,1,0.600,1.371,0,0,0,0,0,post,A|C|B|A|A
traces/stage2_stub/steady_seed0.csv,steady,0,7,pre,red,A,C,0,1,0.400,1.522,0,0,0,0,0,post,A|B|A|C|C
traces/stage2_stub/steady_seed1.csv,steady,1,0,pre,blue,A,B,0,1,0.400,1.522,0,0,0,0,0,pre,A|B|A|C|B
traces/stage2_stub/steady_seed1.csv,steady,1,1,pre,green,B,A,0,1,0.600,0.971,0,0,0,0,0,pre,B|B|B|A|A
traces/stage2_stub/steady_seed1.csv,steady,1,2,pre,blue,C,B,0,1,0.400,1.522,0,0,0,0,0,pre,C|B|C|A|A
traces/stage2_stub/steady_seed1.csv,steady,1,3,pre,red,B,C,0,1,0.600,0.971,0,0,0,0,0,pre,A|B|A|B|B
traces/stage2_stub/steady_seed1.csv,steady,1,4,pre,blue,A,B,0,1,0.400,1.522,0,0,0,0,0,post,B|A|C|A|C
traces/stage2_stub/steady_seed1.csv,steady,1,5,pre,red,A,C,0,1,0.400,1.522,0,0,0,0,0,post,A|C|B|A|B
traces/stage2_stub/steady_seed1.csv,steady,1,6,pre,red,C,C,1,0,0.400,1.522,0,0,0,0,0,post,C|C|A|A|B
traces/stage2_stub/steady_seed1.csv,steady,1,7,pre,red,C,C,1,0,0.600,0.971,0,0,0,0,0,post,C|B|C|B|C
