step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,q4,B,B,1,1.0,B|B|B|B|B
1,pre,q10,B,A,0,0.8,A|B|B|B|B
2,pre,q4,B,B,1,1.0,B|B|B|B|B
3,pre,q7,B,A,0,1.0,B|B|B|B|B
4,pre,q2,B,B,1,0.8,B|A|B|B|B
5,pre,q10,A,A,1,1.0,A|A|A|A|A
6,pre,q4,B,B,1,1.0,B|B|B|B|B
7,pre,q10,A,A,1,1.0,A|A|A|A|A
8,pre,q5,B,B,1,1.0,B|B|B|B|B
9,pre,q2,B,B,1,1.0,B|B|B|B|B
10,pre,q7,A,A,1,1.0,A|A|A|A|A
11,pre,q3,B,A,0,1.0,B|B|B|B|B
12,pre,q7,A,A,1,1.0,A|A|A|A|A
13,pre,q9,B,A,0,0.6,A|A|B|B|B
14,pre,q6,B,A,0,1.0,B|B|B|B|B
15,pre,q0,B,A,0,1.0,B|B|B|B|B
16,pre,q9,A,A,1,1.0,A|A|A|A|A
17,pre,q0,A,A,1,1.0,A|A|A|A|A
18,pre,q3,A,A,1,0.6,B|A|A|A|B
19,pre,q2,B,B,1,1.0,B|B|B|B|B
20,pre,q3,A,A,1,1.0,A|A|A|A|A
21,pre,q4,B,B,1,1.0,B|B|B|B|B
22,pre,q8,A,B,0,0.8,A|A|A|B|A
23,pre,q5,B,B,1,1.0,B|B|B|B|B
24,pre,q3,A,A,1,1.0,A|A|A|A|A
25,pre,q5,B,B,1,1.0,B|B|B|B|B
26,pre,q10,A,A,1,1.0,A|A|A|A|A
27,pre,q8,B,B,1,0.6,A|A|B|B|B
28,pre,q7,A,A,1,1.0,A|A|A|A|A
29,pre,q6,A,A,1,1.0,A|A|A|A|A
30,pre,q7,A,A,1,1.0,A|A|A|A|A
31,pre,q1,B,A,0,1.0,B|B|B|B|B
32,pre,q10,A,A,1,1.0,A|A|A|A|A
33,pre,q9,A,A,1,1.0,A|A|A|A|A
34,pre,q5,B,B,1,1.0,B|B|B|B|B
35,pre,q8,B,B,1,1.0,B|B|B|B|B
36,pre,q2,B,B,1,1.0,B|B|B|B|B
37,pre,q3,A,A,1,1.0,A|A|A|A|A
38,pre,q6,A,A,1,1.0,A|A|A|A|A
39,pre,q3,A,A,1,1.0,A|A|A|A|A
40,pre,q0,A,A,1,1.0,A|A|A|A|A
41,pre,q0,A,A,1,1.0,A|A|A|A|A
42,pre,q7,A,A,1,1.0,A|A|A|A|A
43,pre,q4,B,B,1,1.0,B|B|B|B|B
44,pre,q9,A,A,1,1.0,A|A|A|A|A
45,pre,q10,A,A,1,1.0,A|A|A|A|A
46,pre,q1,A,A,1,1.0,A|A|A|A|A
47,pre,q8,B,B,1,1.0,B|B|B|B|B
48,pre,q1,A,A,1,1.0,A|A|A|A|A
49,pre,q2,B,B,1,1.0,B|B|B|B|B
50,pre,q6,A,A,1,1.0,A|A|A|A|A
51,pre,q9,A,A,1,1.0,A|A|A|A|A
52,pre,q5,B,B,1,1.0,B|B|B|B|B
53,pre,q9,A,A,1,1.0,A|A|A|A|A
54,pre,q2,B,B,1,1.0,B|B|B|B|B
55,pre,q1,A,A,1,1.0,A|A|A|A|A
56,pre,q1,A,A,1,1.0,A|A|A|A|A
57,pre,q7,A,A,1,1.0,A|A|A|A|A
58,pre,q2,B,B,1,1.0,B|B|B|B|B
59,pre,q3,A,A,1,1.0,A|A|A|A|A
60,post,q5,B,A,0,1.0,B|B|B|B|B
61,post,q6,A,B,0,1.0,A|A|A|A|A
62,post,q6,A,B,0,1.0,A|A|A|A|A
63,post,q7,A,B,0,1.0,A|A|A|A|A
64,post,q3,A,B,0,1.0,A|A|A|A|A
65,post,q10,A,B,0,1.0,A|A|A|A|A
66,post,q4,B,B,1,1.0,B|B|B|B|B
67,post,q2,B,B,1,1.0,B|B|B|B|B
68,post,q9,A,B,0,1.0,A|A|A|A|A
69,post,q8,B,B,1,1.0,B|B|B|B|B
70,post,q2,B,B,1,1.0,B|B|B|B|B
71,post,q1,A,B,0,1.0,A|A|A|A|A
72,post,q4,B,B,1,1.0,B|B|B|B|B
73,post,q7,A,B,0,1.0,A|A|A|A|A
74,post,q4,B,B,1,1.0,B|B|B|B|B
75,post,q2,B,B,1,1.0,B|B|B|B|B
76,post,q10,A,B,0,1.0,A|A|A|A|A
77,post,q10,A,B,0,1.0,A|A|A|A|A
78,post,q2,B,B,1,1.0,B|B|B|B|B
79,post,q2,B,B,1,1.0,B|B|B|B|B
