step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,q10,B,A,0,1.0,B|B|B|B|B
1,pre,q4,B,B,1,1.0,B|B|B|B|B
2,pre,q4,B,B,1,1.0,B|B|B|B|B
3,pre,q3,B,A,0,1.0,B|B|B|B|B
4,pre,q2,B,B,1,1.0,B|B|B|B|B
5,pre,q4,B,B,1,1.0,B|B|B|B|B
6,pre,q4,B,B,1,1.0,B|B|B|B|B
7,pre,q10,A,A,1,1.0,A|A|A|A|A
8,pre,q11,B,B,1,1.0,B|B|B|B|B
9,pre,q5,B,A,0,1.0,B|B|B|B|B
10,pre,q1,B,A,0,1.0,B|B|B|B|B
11,pre,q9,B,B,1,1.0,B|B|B|B|B
12,pre,q5,A,A,1,0.8,A|A|A|A|B
13,pre,q10,A,A,1,1.0,A|A|A|A|A
14,pre,q6,B,B,1,1.0,B|B|B|B|B
15,pre,q8,A,A,1,0.6,A|A|B|B|A
16,pre,q3,A,A,1,1.0,A|A|A|A|A
17,pre,q2,B,B,1,1.0,B|B|B|B|B
18,pre,q3,A,A,1,1.0,A|A|A|A|A
19,pre,q7,B,A,0,1.0,B|B|B|B|B
20,pre,q4,B,B,1,1.0,B|B|B|B|B
21,pre,q1,A,A,1,0.8,A|A|A|A|B
22,pre,q8,A,A,1,1.0,A|A|A|A|A
23,pre,q4,B,B,1,1.0,B|B|B|B|B
24,pre,q0,B,B,1,1.0,B|B|B|B|B
25,pre,q4,B,B,1,1.0,B|B|B|B|B
26,pre,q9,B,B,1,1.0,B|B|B|B|B
27,pre,q11,B,B,1,1.0,B|B|B|B|B
28,pre,q4,B,B,1,1.0,B|B|B|B|B
29,pre,q8,A,A,1,1.0,A|A|A|A|A
30,pre,q3,A,A,1,1.0,A|A|A|A|A
31,pre,q6,B,B,1,1.0,B|B|B|B|B
32,pre,q6,B,B,1,1.0,B|B|B|B|B
33,pre,q9,B,B,1,1.0,B|B|B|B|B
34,pre,q4,B,B,1,1.0,B|B|B|B|B
35,pre,q6,B,B,1,1.0,B|B|B|B|B
36,pre,q7,A,A,1,1.0,A|A|A|A|A
37,pre,q2,B,B,1,1.0,B|B|B|B|B
38,pre,q3,A,A,1,1.0,A|A|A|A|A
39,pre,q4,B,B,1,1.0,B|B|B|B|B
40,pre,q4,B,B,1,1.0,B|B|B|B|B
41,pre,q0,B,B,1,1.0,B|B|B|B|B
42,pre,q1,A,A,1,1.0,A|A|A|A|A
43,pre,q0,B,B,1,1.0,B|B|B|B|B
44,pre,q7,A,A,1,1.0,A|A|A|A|A
45,pre,q10,A,A,1,1.0,A|A|A|A|A
46,pre,q4,B,B,1,1.0,B|B|B|B|B
47,pre,q8,A,A,1,1.0,A|A|A|A|A
48,pre,q8,A,A,1,1.0,A|A|A|A|A
49,pre,q10,A,A,1,1.0,A|A|A|A|A
50,pre,q7,A,A,1,1.0,A|A|A|A|A
51,pre,q11,B,B,1,1.0,B|B|B|B|B
52,pre,q5,A,A,1,1.0,A|A|A|A|A
53,pre,q2,B,B,1,1.0,B|B|B|B|B
54,pre,q10,A,A,1,1.0,A|A|A|A|A
55,pre,q3,A,A,1,1.0,A|A|A|A|A
56,pre,q1,A,A,1,1.0,A|A|A|A|A
57,pre,q6,B,B,1,1.0,B|B|B|B|B
58,pre,q3,A,A,1,1.0,A|A|A|A|A
59,pre,q10,A,A,1,1.0,A|A|A|A|A
60,post,q10,A,A,1,1.0,A|A|A|A|A
61,post,q7,A,B,0,1.0,A|A|A|A|A
62,post,q4,B,A,0,1.0,B|B|B|B|B
63,post,q2,B,B,1,1.0,B|B|B|B|B
64,post,q5,A,B,0,1.0,A|A|A|A|A
65,post,q6,B,A,0,1.0,B|B|B|B|B
66,post,q11,B,B,1,1.0,B|B|B|B|B
67,post,q9,B,A,0,1.0,B|B|B|B|B
68,post,q5,A,B,0,1.0,A|A|A|A|A
69,post,q10,A,A,1,1.0,A|A|A|A|A
70,post,q8,A,A,1,1.0,A|A|A|A|A
71,post,q3,A,B,0,1.0,A|A|A|A|A
72,post,q5,A,B,0,1.0,A|A|A|A|A
73,post,q1,A,B,0,1.0,A|A|A|A|A
74,post,q0,B,A,0,1.0,B|B|B|B|B
75,post,q11,B,B,1,1.0,B|B|B|B|B
76,post,q3,A,B,0,1.0,A|A|A|A|A
77,post,q4,B,A,0,1.0,B|B|B|B|B
78,post,q9,B,A,0,1.0,B|B|B|B|B
79,post,q9,B,A,0,1.0,B|B|B|B|B
