step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,q3,B,B,1,1.0,B|B|B|B|B
1,pre,q11,B,B,1,1.0,B|B|B|B|B
2,pre,q5,B,B,1,0.6,A|A|B|B|B
3,pre,q9,B,A,0,0.6,A|A|B|B|B
4,pre,q8,B,B,1,0.8,A|B|B|B|B
5,pre,q3,B,B,1,1.0,B|B|B|B|B
6,pre,q10,B,A,0,1.0,B|B|B|B|B
7,pre,q7,A,A,1,0.6,A|A|A|B|B
8,pre,q3,B,B,1,1.0,B|B|B|B|B
9,pre,q11,B,B,1,1.0,B|B|B|B|B
10,pre,q4,B,A,0,0.6,A|B|A|B|B
11,pre,q4,A,A,1,1.0,A|A|A|A|A
12,pre,q0,A,B,0,0.6,A|A|A|B|B
13,pre,q5,B,B,1,1.0,B|B|B|B|B
14,pre,q6,B,A,0,0.8,B|A|B|B|B
15,pre,q3,B,B,1,1.0,B|B|B|B|B
16,pre,q11,B,B,1,1.0,B|B|B|B|B
17,pre,q6,A,A,1,1.0,A|A|A|A|A
18,pre,q8,B,B,1,0.8,B|A|B|B|B
19,pre,q5,B,B,1,1.0,B|B|B|B|B
20,pre,q9,A,A,1,1.0,A|A|A|A|A
21,pre,q9,A,A,1,1.0,A|A|A|A|A
22,pre,q8,B,B,1,1.0,B|B|B|B|B
23,pre,q4,A,A,1,1.0,A|A|A|A|A
24,pre,q4,A,A,1,1.0,A|A|A|A|A
25,pre,q9,A,A,1,1.0,A|A|A|A|A
26,pre,q11,B,B,1,1.0,B|B|B|B|B
27,pre,q4,A,A,1,1.0,A|A|A|A|A
28,pre,q8,B,B,1,1.0,B|B|B|B|B
29,pre,q1,B,B,1,0.8,B|B|A|B|B
30,pre,q4,A,A,1,1.0,A|A|A|A|A
31,pre,q7,A,A,1,1.0,A|A|A|A|A
32,pre,q9,A,A,1,1.0,A|A|A|A|A
33,pre,q8,B,B,1,0.8,B|A|B|B|B
34,pre,q2,B,A,0,1.0,B|B|B|B|B
35,pre,q7,A,A,1,1.0,A|A|A|A|A
36,pre,q10,A,A,1,1.0,A|A|A|A|A
37,pre,q10,A,A,1,1.0,A|A|A|A|A
38,pre,q2,A,A,1,1.0,A|A|A|A|A
39,pre,q3,B,B,1,1.0,B|B|B|B|B
40,pre,q3,B,B,1,1.0,B|B|B|B|B
41,pre,q10,A,A,1,1.0,A|A|A|A|A
42,pre,q10,A,A,1,1.0,A|A|A|A|A
43,pre,q6,A,A,1,1.0,A|A|A|A|A
44,pre,q2,A,A,1,1.0,A|A|A|A|A
45,pre,q6,A,A,1,1.0,A|A|A|A|A
46,pre,q8,B,B,1,1.0,B|B|B|B|B
47,pre,q7,A,A,1,1.0,A|A|A|A|A
48,pre,q9,A,A,1,1.0,A|A|A|A|A
49,pre,q1,B,B,1,1.0,B|B|B|B|B
50,pre,q11,B,B,1,1.0,B|B|B|B|B
51,pre,q3,B,B,1,1.0,B|B|B|B|B
52,pre,q9,A,A,1,1.0,A|A|A|A|A
53,pre,q4,A,A,1,1.0,A|A|A|A|A
54,pre,q8,B,B,1,1.0,B|B|B|B|B
55,pre,q5,B,B,1,1.0,B|B|B|B|B
56,pre,q10,A,A,1,1.0,A|A|A|A|A
57,pre,q8,B,B,1,1.0,B|B|B|B|B
58,pre,q7,A,A,1,1.0,A|A|A|A|A
59,pre,q1,B,B,1,1.0,B|B|B|B|B
60,post,q7,A,B,0,1.0,A|A|A|A|A
61,post,q2,A,B,0,1.0,A|A|A|A|A
62,post,q7,A,B,0,1.0,A|A|A|A|A
63,post,q2,A,B,0,1.0,A|A|A|A|A
64,post,q7,A,B,0,1.0,A|A|A|A|A
65,post,q1,B,A,0,1.0,B|B|B|B|B
66,post,q3,B,A,0,1.0,B|B|B|B|B
67,post,q10,A,B,0,1.0,A|A|A|A|A
68,post,q1,B,A,0,1.0,B|B|B|B|B
69,post,q8,B,A,0,1.0,B|B|B|B|B
70,post,q5,B,A,0,1.0,B|B|B|B|B
71,post,q3,B,A,0,1.0,B|B|B|B|B
72,post,q10,A,B,0,1.0,A|A|A|A|A
73,post,q6,A,A,1,1.0,A|A|A|A|A
74,post,q9,A,B,0,1.0,A|A|A|A|A
75,post,q8,B,A,0,1.0,B|B|B|B|B
76,post,q10,A,B,0,1.0,A|A|A|A|A
77,post,q8,B,A,0,1.0,B|B|B|B|B
78,post,q0,B,B,1,1.0,B|B|B|B|B
79,post,q2,A,B,0,1.0,A|A|A|A|A
