step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,q4,B,A,0,1.0,B|B|B|B|B
1,pre,q4,A,A,1,1.0,A|A|A|A|A
2,pre,q6,A,A,1,0.8,A|A|A|B|A
3,pre,q3,B,B,1,1.0,B|B|B|B|B
4,pre,q2,B,B,1,1.0,B|B|B|B|B
5,pre,q1,B,B,1,1.0,B|B|B|B|B
6,pre,q9,B,A,0,1.0,B|B|B|B|B
7,pre,q8,B,B,1,1.0,B|B|B|B|B
8,pre,q11,B,B,1,1.0,B|B|B|B|B
9,pre,q9,A,A,1,0.8,A|A|A|B|A
10,pre,q0,B,A,0,1.0,B|B|B|B|B
11,pre,q11,B,B,1,1.0,B|B|B|B|B
12,pre,q5,B,B,1,1.0,B|B|B|B|B
13,pre,q9,A,A,1,1.0,A|A|A|A|A
14,pre,q5,B,B,1,1.0,B|B|B|B|B
15,pre,q4,A,A,1,1.0,A|A|A|A|A
16,pre,q2,B,B,1,1.0,B|B|B|B|B
17,pre,q6,A,A,1,1.0,A|A|A|A|A
18,pre,q4,A,A,1,1.0,A|A|A|A|A
19,pre,q10,B,A,0,0.6,A|A|B|B|B
20,pre,q8,B,B,1,1.0,B|B|B|B|B
21,pre,q2,B,B,1,1.0,B|B|B|B|B
22,pre,q4,A,A,1,1.0,A|A|A|A|A
23,pre,q4,A,A,1,1.0,A|A|A|A|A
24,pre,q10,A,A,1,1.0,A|A|A|A|A
25,pre,q11,B,B,1,1.0,B|B|B|B|B
26,pre,q2,B,B,1,0.8,B|B|B|B|A
27,pre,q6,A,A,1,1.0,A|A|A|A|A
28,pre,q0,A,A,1,1.0,A|A|A|A|A
29,pre,q5,B,B,1,1.0,B|B|B|B|B
30,pre,q8,B,B,1,1.0,B|B|B|B|B
31,pre,q0,A,A,1,1.0,A|A|A|A|A
32,pre,q6,A,A,1,1.0,A|A|A|A|A
33,pre,q4,A,A,1,1.0,A|A|A|A|A
34,pre,q8,B,B,1,1.0,B|B|B|B|B
35,pre,q4,A,A,1,1.0,A|A|A|A|A
36,pre,q8,B,B,1,1.0,B|B|B|B|B
37,pre,q6,A,A,1,1.0,A|A|A|A|A
38,pre,q6,A,A,1,1.0,A|A|A|A|A
39,pre,q10,A,A,1,1.0,A|A|A|A|A
40,pre,q2,B,B,1,1.0,B|B|B|B|B
41,pre,q4,A,A,1,1.0,A|A|A|A|A
42,pre,q9,A,A,1,1.0,A|A|A|A|A
43,pre,q5,B,B,1,1.0,B|B|B|B|B
44,pre,q6,A,A,1,1.0,A|A|A|A|A
45,pre,q9,A,A,1,1.0,A|A|A|A|A
46,pre,q0,A,A,1,1.0,A|A|A|A|A
47,pre,q4,A,A,1,1.0,A|A|A|A|A
48,pre,q9,A,A,1,1.0,A|A|A|A|A
49,pre,q9,A,A,1,1.0,A|A|A|A|A
50,pre,q8,B,B,1,1.0,B|B|B|B|B
51,pre,q8,B,B,1,1.0,B|B|B|B|B
52,pre,q8,B,B,1,1.0,B|B|B|B|B
53,pre,q6,A,A,1,1.0,A|A|A|A|A
54,pre,q10,A,A,1,1.0,A|A|A|A|A
55,pre,q8,B,B,1,1.0,B|B|B|B|B
56,pre,q6,A,A,1,1.0,A|A|A|A|A
57,pre,q1,B,B,1,1.0,B|B|B|B|B
58,pre,q1,B,B,1,1.0,B|B|B|B|B
59,pre,q7,B,A,0,1.0,B|B|B|B|B
60,post,q5,B,A,0,1.0,B|B|B|B|B
61,post,q1,B,B,1,1.0,B|B|B|B|B
62,post,q6,A,A,1,1.0,A|A|A|A|A
63,post,q6,A,A,1,1.0,A|A|A|A|A
64,post,q0,A,B,0,1.0,A|A|A|A|A
65,post,q3,B,A,0,1.0,B|B|B|B|B
66,post,q8,B,A,0,1.0,B|B|B|B|B
67,post,q3,B,A,0,1.0,B|B|B|B|B
68,post,q6,A,A,1,1.0,A|A|A|A|A
69,post,q0,A,B,0,1.0,A|A|A|A|A
70,post,q1,B,B,1,1.0,B|B|B|B|B
71,post,q7,A,B,0,1.0,A|A|A|A|A
72,post,q3,B,A,0,1.0,B|B|B|B|B
73,post,q2,B,A,0,1.0,B|B|B|B|B
74,post,q0,A,B,0,1.0,A|A|A|A|A
75,post,q8,B,A,0,1.0,B|B|B|B|B
76,post,q6,A,A,1,1.0,A|A|A|A|A
77,post,q5,B,A,0,1.0,B|B|B|B|B
78,post,q2,B,A,0,1.0,B|B|B|B|B
79,post,q5,B,A,0,1.0,B|B|B|B|B
