step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,q11,B,B,1,1.0,B|B|B|B|B
1,pre,q6,A,A,1,1.0,A|A|A|A|A
2,pre,q9,B,B,1,1.0,B|B|B|B|B
3,pre,q7,B,B,1,1.0,B|B|B|B|B
4,pre,q0,B,A,0,1.0,B|B|B|B|B
5,pre,q5,B,B,1,1.0,B|B|B|B|B
6,pre,q8,B,A,0,1.0,B|B|B|B|B
7,pre,q7,B,B,1,1.0,B|B|B|B|B
8,pre,q11,B,B,1,1.0,B|B|B|B|B
9,pre,q1,B,A,0,1.0,B|B|B|B|B
10,pre,q10,B,B,1,1.0,B|B|B|B|B
11,pre,q5,B,B,1,1.0,B|B|B|B|B
12,pre,q0,A,A,1,1.0,A|A|A|A|A
13,pre,q2,A,A,1,0.6,A|A|A|B|B
14,pre,q11,B,B,1,1.0,B|B|B|B|B
15,pre,q1,A,A,1,0.8,A|A|A|A|B
16,pre,q1,A,A,1,1.0,A|A|A|A|A
17,pre,q0,A,A,1,1.0,A|A|A|A|A
18,pre,q7,B,B,1,1.0,B|B|B|B|B
19,pre,q2,A,A,1,1.0,A|A|A|A|A
20,pre,q8,A,A,1,1.0,A|A|A|A|A
21,pre,q11,B,B,1,1.0,B|B|B|B|B
22,pre,q5,B,B,1,1.0,B|B|B|B|B
23,pre,q6,A,A,1,1.0,A|A|A|A|A
24,pre,q7,B,B,1,1.0,B|B|B|B|B
25,pre,q2,A,A,1,1.0,A|A|A|A|A
26,pre,q2,A,A,1,1.0,A|A|A|A|A
27,pre,q10,B,B,1,1.0,B|B|B|B|B
28,pre,q0,A,A,1,1.0,A|A|A|A|A
29,pre,q7,B,B,1,0.8,B|B|B|A|B
30,pre,q3,B,B,1,1.0,B|B|B|B|B
31,pre,q1,A,A,1,1.0,A|A|A|A|A
32,pre,q3,B,B,1,1.0,B|B|B|B|B
33,pre,q3,B,B,1,1.0,B|B|B|B|B
34,pre,q10,B,B,1,1.0,B|B|B|B|B
35,pre,q10,B,B,1,1.0,B|B|B|B|B
36,pre,q9,B,B,1,1.0,B|B|B|B|B
37,pre,q11,B,B,1,1.0,B|B|B|B|B
38,pre,q1,A,A,1,1.0,A|A|A|A|A
39,pre,q1,A,A,1,1.0,A|A|A|A|A
40,pre,q8,A,A,1,1.0,A|A|A|A|A
41,pre,q7,B,B,1,1.0,B|B|B|B|B
42,pre,q8,A,A,1,1.0,A|A|A|A|A
43,pre,q6,A,A,1,1.0,A|A|A|A|A
44,pre,q3,B,B,1,1.0,B|B|B|B|B
45,pre,q5,B,B,1,1.0,B|B|B|B|B
46,pre,q2,A,A,1,1.0,A|A|A|A|A
47,pre,q8,A,A,1,1.0,A|A|A|A|A
48,pre,q6,A,A,1,1.0,A|A|A|A|A
49,pre,q4,B,B,1,1.0,B|B|B|B|B
50,pre,q5,B,B,1,1.0,B|B|B|B|B
51,pre,q7,B,B,1,1.0,B|B|B|B|B
52,pre,q8,A,A,1,1.0,A|A|A|A|A
53,pre,q6,A,A,1,1.0,A|A|A|A|A
54,pre,q5,B,B,1,1.0,B|B|B|B|B
55,pre,q7,B,B,1,1.0,B|B|B|B|B
56,pre,q6,A,A,1,1.0,A|A|A|A|A
57,pre,q4,B,B,1,1.0,B|B|B|B|B
58,pre,q0,A,A,1,1.0,A|A|A|A|A
59,pre,q1,A,A,1,1.0,A|A|A|A|A
60,post,q2,A,B,0,1.0,A|A|A|A|A
61,post,q11,B,B,1,1.0,B|B|B|B|B
62,post,q11,B,B,1,1.0,B|B|B|B|B
63,post,q7,B,A,0,1.0,B|B|B|B|B
64,post,q0,A,A,1,1.0,A|A|A|A|A
65,post,q7,B,A,0,1.0,B|B|B|B|B
66,post,q1,A,B,0,1.0,A|A|A|A|A
67,post,q8,A,A,1,1.0,A|A|A|A|A
68,post,q9,B,A,0,1.0,B|B|B|B|B
69,post,q11,B,B,1,1.0,B|B|B|B|B
70,post,q8,A,A,1,1.0,A|A|A|A|A
71,post,q3,B,A,0,1.0,B|B|B|B|B
72,post,q9,B,A,0,1.0,B|B|B|B|B
73,post,q9,B,A,0,1.0,B|B|B|B|B
74,post,q5,B,B,1,1.0,B|B|B|B|B
75,post,q8,A,A,1,1.0,A|A|A|A|A
76,post,q9,B,A,0,1.0,B|B|B|B|B
77,post,q1,A,B,0,1.0,A|A|A|A|A
78,post,q2,A,B,0,1.0,A|A|A|A|A
79,post,q10,B,A,0,1.0,B|B|B|B|B
