step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,q10,B,B,1,1.0,B|B|B|B|B
1,pre,q8,A,A,1,0.8,A|A|B|A|A
2,pre,q2,B,B,1,1.0,B|B|B|B|B
3,pre,q2,B,B,1,1.0,B|B|B|B|B
4,pre,q8,A,A,1,1.0,A|A|A|A|A
5,pre,q10,B,B,1,1.0,B|B|B|B|B
6,pre,q10,B,B,1,1.0,B|B|B|B|B
7,pre,q4,B,B,1,1.0,B|B|B|B|B
8,pre,q2,B,B,1,1.0,B|B|B|B|B
9,pre,q0,A,A,1,1.0,A|A|A|A|A
10,pre,q10,B,B,1,1.0,B|B|B|B|B
11,pre,q1,B,A,0,0.8,A|B|B|B|B
12,pre,q1,A,A,1,1.0,A|A|A|A|A
13,pre,q9,A,B,0,0.6,A|A|B|B|A
14,pre,q5,A,A,1,0.8,A|A|A|B|A
15,pre,q0,A,A,1,1.0,A|A|A|A|A
16,pre,q1,A,A,1,1.0,A|A|A|A|A
17,pre,q4,B,B,1,1.0,B|B|B|B|B
18,pre,q3,A,A,1,0.6,A|A|B|B|A
19,pre,q6,B,B,1,1.0,B|B|B|B|B
20,pre,q6,B,B,1,1.0,B|B|B|B|B
21,pre,q9,B,B,1,0.8,A|B|B|B|B
22,pre,q7,B,B,1,1.0,B|B|B|B|B
23,pre,q9,B,B,1,1.0,B|B|B|B|B
24,pre,q1,A,A,1,1.0,A|A|A|A|A
25,pre,q10,B,B,1,1.0,B|B|B|B|B
26,pre,q10,B,B,1,1.0,B|B|B|B|B
27,pre,q1,A,A,1,1.0,A|A|A|A|A
28,pre,q9,B,B,1,1.0,B|B|B|B|B
29,pre,q9,B,B,1,1.0,B|B|B|B|B
30,pre,q10,B,B,1,1.0,B|B|B|B|B
31,pre,q10,B,B,1,1.0,B|B|B|B|B
32,pre,q5,A,A,1,1.0,A|A|A|A|A
33,pre,q2,B,B,1,1.0,B|B|B|B|B
34,pre,q1,A,A,1,1.0,A|A|A|A|A
35,pre,q11,B,A,0,1.0,B|B|B|B|B
36,pre,q7,B,B,1,1.0,B|B|B|B|B
37,pre,q8,A,A,1,1.0,A|A|A|A|A
38,pre,q10,B,B,1,1.0,B|B|B|B|B
39,pre,q3,A,A,1,1.0,A|A|A|A|A
40,pre,q4,B,B,1,1.0,B|B|B|B|B
41,pre,q7,B,B,1,1.0,B|B|B|B|B
42,pre,q9,B,B,1,1.0,B|B|B|B|B
43,pre,q3,A,A,1,1.0,A|A|A|A|A
44,pre,q7,B,B,1,1.0,B|B|B|B|B
45,pre,q4,B,B,1,1.0,B|B|B|B|B
46,pre,q8,A,A,1,1.0,A|A|A|A|A
47,pre,q4,B,B,1,1.0,B|B|B|B|B
48,pre,q1,A,A,1,1.0,A|A|A|A|A
49,pre,q1,A,A,1,1.0,A|A|A|A|A
50,pre,q1,A,A,1,1.0,A|A|A|A|A
51,pre,q4,B,B,1,1.0,B|B|B|B|B
52,pre,q4,B,B,1,1.0,B|B|B|B|B
53,pre,q1,A,A,1,1.0,A|A|A|A|A
54,pre,q0,A,A,1,1.0,A|A|A|A|A
55,pre,q2,B,B,1,1.0,B|B|B|B|B
56,pre,q11,B,A,0,0.8,B|B|B|A|B
57,pre,q6,B,B,1,1.0,B|B|B|B|B
58,pre,q1,A,A,1,1.0,A|A|A|A|A
59,pre,q10,B,B,1,1.0,B|B|B|B|B
60,post,q8,A,B,0,1.0,A|A|A|A|A
61,post,q9,B,A,0,1.0,B|B|B|B|B
62,post,q1,A,B,0,1.0,A|A|A|A|A
63,post,q6,B,A,0,1.0,B|B|B|B|B
64,post,q7,B,B,1,1.0,B|B|B|B|B
65,post,q10,B,B,1,1.0,B|B|B|B|B
66,post,q2,B,A,0,1.0,B|B|B|B|B
67,post,q8,A,B,0,1.0,A|A|A|A|A
68,post,q6,B,A,0,1.0,B|B|B|B|B
69,post,q7,B,B,1,1.0,B|B|B|B|B
70,post,q4,B,A,0,1.0,B|B|B|B|B
71,post,q7,B,B,1,1.0,B|B|B|B|B
72,post,q7,B,B,1,1.0,B|B|B|B|B
73,post,q6,B,A,0,1.0,B|B|B|B|B
74,post,q6,B,A,0,0.8,B|A|B|B|B
75,post,q9,B,A,0,1.0,B|B|B|B|B
76,post,q1,A,B,0,1.0,A|A|A|A|A
77,post,q4,B,A,0,1.0,B|B|B|B|B
78,post,q7,B,B,1,1.0,B|B|B|B|B
79,post,q6,A,A,1,1.0,A|A|A|A|A
