step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,Acme Corp,Quinn,Petrov,0,0.4,Navarro|Quinn|Petrov|Quinn|Petrov
1,pre,Keystone Partners,Petrov,Lee,0,0.4,Quinn|Petrov|Navarro|Navarro|Petrov
2,pre,Acme Corp,Petrov,Petrov,1,0.8,Navarro|Petrov|Petrov|Petrov|Petrov
3,pre,Fairwind Co,Quinn,Quinn,1,0.6,Quinn|Petrov|Quinn|Quinn|Petrov
4,pre,Keystone Partners,Quinn,Lee,0,0.6,Quinn|Quinn|Navarro|Navarro|Quinn
5,pre,Acme Corp,Petrov,Petrov,1,1.0,Petrov|Petrov|Petrov|Petrov|Petrov
6,pre,Acme Corp,Petrov,Petrov,1,1.0,Petrov|Petrov|Petrov|Petrov|Petrov
7,pre,Acme Corp,Petrov,Petrov,1,1.0,Petrov|Petrov|Petrov|Petrov|Petrov
8,pre,Acme Corp,Petrov,Petrov,1,1.0,Petrov|Petrov|Petrov|Petrov|Petrov
9,pre,Ivory Systems,Quinn,Kim,0,0.6,Petrov|Quinn|Petrov|Quinn|Quinn
10,pre,Dovetail Inc,Quinn,Navarro,0,0.6,Quinn|Petrov|Petrov|Quinn|Quinn
11,pre,Acme Corp,Petrov,Petrov,1,1.0,Petrov|Petrov|Petrov|Petrov|Petrov
12,pre,Keystone Partners,Navarro,Lee,0,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
13,pre,Acme Corp,Petrov,Petrov,1,1.0,Petrov|Petrov|Petrov|Petrov|Petrov
14,pre,Keystone Partners,Okafor,Lee,0,1.0,Okafor|Okafor|Okafor|Okafor|Okafor
15,pre,Borealis Ltd,Petrov,Navarro,0,1.0,Petrov|Petrov|Petrov|Petrov|Petrov
16,pre,Acme Corp,Petrov,Petrov,1,0.8,Petrov|Petrov|Quinn|Petrov|Petrov
17,pre,Borealis Ltd,Quinn,Navarro,0,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
18,pre,Junction Labs,Quinn,Okafor,0,0.6,Navarro|Quinn|Petrov|Quinn|Quinn
19,pre,Acme Corp,Petrov,Petrov,1,1.0,Petrov|Petrov|Petrov|Petrov|Petrov
20,post,Borealis Ltd,Navarro,Okafor,0,0.8,Navarro|Okafor|Navarro|Navarro|Navarro
21,post,Granite Holdings,Petrov,Lee,0,0.8,Petrov|Petrov|Petrov|Petrov|Kim
22,post,Cascade Group,Quinn,Okafor,0,0.6,Quinn|Petrov|Quinn|Quinn|Petrov
23,post,Dovetail Inc,Petrov,Lee,0,0.4,Petrov|Okafor|Petrov|Navarro|Navarro
24,post,Eastgate Trust,Quinn,Okafor,0,0.8,Quinn|Quinn|Quinn|Quinn|Petrov
25,post,Acme Corp,Petrov,Lee,0,1.0,Petrov|Petrov|Petrov|Petrov|Petrov
26,post,Borealis Ltd,Okafor,Okafor,1,1.0,Okafor|Okafor|Okafor|Okafor|Okafor
27,post,Acme Corp,Quinn,Lee,0,0.6,Petrov|Quinn|Quinn|Quinn|Petrov
28,post,Eastgate Trust,Petrov,Okafor,0,0.8,Petrov|Petrov|Navarro|Petrov|Petrov
29,post,Acme Corp,Petrov,Lee,0,0.4,Petrov|Quinn|Navarro|Navarro|Petrov
30,post,Borealis Ltd,Okafor,Okafor,1,1.0,Okafor|Okafor|Okafor|Okafor|Okafor
31,post,Acme Corp,Petrov,Lee,0,0.4,Petrov|Quinn|Navarro|Navarro|Petrov
32,post,Acme Corp,Petrov,Lee,0,0.6,Petrov|Quinn|Quinn|Petrov|Petrov
33,post,Junction Labs,Navarro,Kim,0,0.6,Navarro|Navarro|Petrov|Petrov|Navarro
34,post,Keystone Partners,Lee,Quinn,0,0.8,Lee|Lee|Lee|Lee|Kim
35,post,Borealis Ltd,Okafor,Okafor,1,1.0,Okafor|Okafor|Okafor|Okafor|Okafor
36,post,Borealis Ltd,Okafor,Okafor,1,1.0,Okafor|Okafor|Okafor|Okafor|Okafor
37,post,Cascade Group,Petrov,Okafor,0,1.0,Petrov|Petrov|Petrov|Petrov|Petrov
38,post,Borealis Ltd,Okafor,Okafor,1,1.0,Okafor|Okafor|Okafor|Okafor|Okafor
39,post,Borealis Ltd,Okafor,Okafor,1,1.0,Okafor|Okafor|Okafor|Okafor|Okafor
