step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,Lantern Industries,Navarro,Quinn,0,0.6,Navarro|Navarro|Quinn|Quinn|Navarro
1,pre,Dovetail Inc,Petrov,Quinn,0,0.6,Petrov|Petrov|Navarro|Quinn|Petrov
2,pre,Ivory Systems,Petrov,Lee,0,0.6,Quinn|Petrov|Petrov|Quinn|Petrov
3,pre,Dovetail Inc,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
4,pre,Dovetail Inc,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
5,pre,Borealis Ltd,Petrov,Navarro,0,1.0,Petrov|Petrov|Petrov|Petrov|Petrov
6,pre,Dovetail Inc,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
7,pre,Dovetail Inc,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
8,pre,Acme Corp,Petrov,Navarro,0,0.4,Navarro|Petrov|Quinn|Quinn|Petrov
9,pre,Borealis Ltd,Quinn,Navarro,0,0.8,Navarro|Quinn|Quinn|Quinn|Quinn
10,pre,Dovetail Inc,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
11,pre,Lantern Industries,Quinn,Quinn,1,0.8,Petrov|Quinn|Quinn|Quinn|Quinn
12,pre,Borealis Ltd,Navarro,Navarro,1,0.8,Navarro|Okafor|Navarro|Navarro|Navarro
13,pre,Eastgate Trust,Petrov,Lee,0,0.6,Petrov|Quinn|Petrov|Quinn|Petrov
14,pre,Cascade Group,Petrov,Quinn,0,0.8,Petrov|Petrov|Petrov|Petrov|Quinn
15,pre,Acme Corp,Quinn,Navarro,0,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
16,pre,Acme Corp,Navarro,Navarro,1,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
17,pre,Borealis Ltd,Navarro,Navarro,1,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
18,pre,Borealis Ltd,Navarro,Navarro,1,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
19,pre,Acme Corp,Navarro,Navarro,1,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
20,post,Acme Corp,Navarro,Okafor,0,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
21,post,Ivory Systems,Quinn,Petrov,0,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
22,post,Cascade Group,Quinn,Lee,0,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
23,post,Cascade Group,Navarro,Lee,0,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
24,post,Cascade Group,Okafor,Lee,0,1.0,Okafor|Okafor|Okafor|Okafor|Okafor
25,post,Ivory Systems,Navarro,Petrov,0,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
26,post,Eastgate Trust,Quinn,Petrov,0,0.8,Quinn|Quinn|Quinn|Navarro|Quinn
27,post,Acme Corp,Navarro,Okafor,0,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
28,post,Borealis Ltd,Navarro,Okafor,0,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
29,post,Dovetail Inc,Quinn,Okafor,0,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
30,post,Borealis Ltd,Navarro,Okafor,0,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
31,post,Acme Corp,Navarro,Okafor,0,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
32,post,Borealis Ltd,Navarro,Okafor,0,0.6,Navarro|Petrov|Petrov|Navarro|Navarro
33,post,Harbour Works,Petrov,Lee,0,0.6,Petrov|Petrov|Petrov|Quinn|Kim
34,post,Acme Corp,Navarro,Okafor,0,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
35,post,Cascade Group,Lee,Lee,1,0.8,Lee|Lee|Lee|Lee|Kim
36,post,Eastgate Trust,Navarro,Petrov,0,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
37,post,Borealis Ltd,Navarro,Okafor,0,0.4,Navarro|Quinn|Petrov|Quinn|Navarro
38,post,Acme Corp,Quinn,Okafor,0,0.6,Petrov|Quinn|Quinn|Quinn|Navarro
39,post,Eastgate Trust,Okafor,Petrov,0,1.0,Okafor|Okafor|Okafor|Okafor|Okafor
