step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,Borealis Ltd,Petrov,Kim,0,1.0,Petrov|Petrov|Petrov|Petrov|Petrov
1,pre,Acme Corp,Petrov,Okafor,0,1.0,Petrov|Petrov|Petrov|Petrov|Petrov
2,pre,Dovetail Inc,Quinn,Navarro,0,0.6,Petrov|Quinn|Quinn|Quinn|Petrov
3,pre,Eastgate Trust,Quinn,Quinn,1,0.6,Quinn|Quinn|Navarro|Quinn|Petrov
4,pre,Keystone Partners,Petrov,Petrov,1,0.6,Quinn|Petrov|Petrov|Petrov|Quinn
5,pre,Cascade Group,Quinn,Lee,0,0.6,Petrov|Petrov|Quinn|Quinn|Quinn
6,pre,Acme Corp,Quinn,Okafor,0,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
7,pre,Cascade Group,Petrov,Lee,0,0.8,Petrov|Navarro|Petrov|Petrov|Petrov
8,pre,Fairwind Co,Petrov,Okafor,0,0.6,Navarro|Petrov|Petrov|Quinn|Petrov
9,pre,Harbour Works,Petrov,Navarro,0,0.4,Petrov|Kim|Quinn|Quinn|Petrov
10,pre,Borealis Ltd,Quinn,Kim,0,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
11,pre,Granite Holdings,Petrov,Kim,0,1.0,Petrov|Petrov|Petrov|Petrov|Petrov
12,pre,Dovetail Inc,Petrov,Navarro,0,0.6,Navarro|Petrov|Petrov|Navarro|Petrov
13,pre,Dovetail Inc,Navarro,Navarro,1,0.6,Okafor|Okafor|Navarro|Navarro|Navarro
14,pre,Borealis Ltd,Navarro,Kim,0,0.6,Navarro|Okafor|Okafor|Navarro|Navarro
15,pre,Granite Holdings,Quinn,Kim,0,0.8,Quinn|Quinn|Quinn|Kim|Quinn
16,pre,Cascade Group,Navarro,Lee,0,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
17,pre,Acme Corp,Navarro,Okafor,0,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
18,pre,Lantern Industries,Navarro,Okafor,0,0.6,Navarro|Navarro|Petrov|Quinn|Navarro
19,pre,Granite Holdings,Navarro,Kim,0,0.8,Navarro|Navarro|Navarro|Kim|Navarro
20,post,Borealis Ltd,Okafor,Lee,0,1.0,Okafor|Okafor|Okafor|Okafor|Okafor
21,post,Keystone Partners,Petrov,Lee,0,0.8,Petrov|Petrov|Quinn|Petrov|Petrov
22,post,Acme Corp,Okafor,Kim,0,1.0,Okafor|Okafor|Okafor|Okafor|Okafor
23,post,Junction Labs,Quinn,Quinn,1,0.6,Petrov|Petrov|Quinn|Quinn|Quinn
24,post,Borealis Ltd,Lee,Lee,1,0.6,Lee|Kim|Lee|Lee|Kim
25,post,Cascade Group,Okafor,Quinn,0,1.0,Okafor|Okafor|Okafor|Okafor|Okafor
26,post,Keystone Partners,Petrov,Lee,0,0.6,Petrov|Petrov|Quinn|Navarro|Petrov
27,post,Harbour Works,Quinn,Kim,0,0.8,Navarro|Quinn|Quinn|Quinn|Quinn
28,post,Acme Corp,Kim,Kim,1,0.8,Lee|Kim|Kim|Kim|Kim
29,post,Acme Corp,Kim,Kim,1,1.0,Kim|Kim|Kim|Kim|Kim
30,post,Acme Corp,Kim,Kim,1,0.8,Kim|Kim|Lee|Kim|Kim
31,post,Dovetail Inc,Navarro,Okafor,0,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
32,post,Acme Corp,Kim,Kim,1,1.0,Kim|Kim|Kim|Kim|Kim
33,post,Junction Labs,Quinn,Quinn,1,0.8,Quinn|Quinn|Petrov|Quinn|Quinn
34,post,Ivory Systems,Petrov,Petrov,1,0.6,Quinn|Petrov|Petrov|Quinn|Petrov
35,post,Fairwind Co,Quinn,Petrov,0,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
36,post,Acme Corp,Kim,Kim,1,1.0,Kim|Kim|Kim|Kim|Kim
37,post,Dovetail Inc,Navarro,Okafor,0,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
38,post,Ivory Systems,Petrov,Petrov,1,0.8,Petrov|Petrov|Quinn|Petrov|Petrov
39,post,Granite Holdings,Okafor,Okafor,1,0.8,Okafor|Okafor|Okafor|Petrov|Okafor
