step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,Acme Corp,Petrov,Lee,0,0.8,Petrov|Petrov|Petrov|Quinn|Petrov
1,pre,Borealis Ltd,Petrov,Navarro,0,1.0,Petrov|Petrov|Petrov|Petrov|Petrov
2,pre,Acme Corp,Quinn,Lee,0,0.8,Navarro|Quinn|Quinn|Quinn|Quinn
3,pre,Junction Labs,Quinn,Kim,0,0.6,Quinn|Petrov|Petrov|Quinn|Quinn
4,pre,Harbour Works,Petrov,Kim,0,0.6,Petrov|Petrov|Petrov|Quinn|Kim
5,pre,Cascade Group,Petrov,Kim,0,0.8,Petrov|Petrov|Petrov|Quinn|Petrov
6,pre,Acme Corp,Navarro,Lee,0,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
7,pre,Ivory Systems,Petrov,Kim,0,0.8,Petrov|Petrov|Petrov|Quinn|Petrov
8,pre,Cascade Group,Quinn,Kim,0,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
9,pre,Ivory Systems,Quinn,Kim,0,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
10,pre,Harbour Works,Quinn,Kim,0,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
11,pre,Cascade Group,Navarro,Kim,0,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
12,pre,Borealis Ltd,Quinn,Navarro,0,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
13,pre,Dovetail Inc,Petrov,Quinn,0,0.6,Petrov|Quinn|Petrov|Quinn|Petrov
14,pre,Borealis Ltd,Navarro,Navarro,1,0.8,Navarro|Okafor|Navarro|Navarro|Navarro
15,pre,Acme Corp,Okafor,Lee,0,1.0,Okafor|Okafor|Okafor|Okafor|Okafor
16,pre,Acme Corp,Lee,Lee,1,0.6,Lee|Kim|Lee|Lee|Kim
17,pre,Granite Holdings,Petrov,Lee,0,0.6,Quinn|Petrov|Petrov|Petrov|Kim
18,pre,Acme Corp,Lee,Lee,1,0.8,Lee|Lee|Kim|Lee|Lee
19,pre,Acme Corp,Lee,Lee,1,1.0,Lee|Lee|Lee|Lee|Lee
20,post,Dovetail Inc,Quinn,Lee,0,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
21,post,Acme Corp,Lee,Navarro,0,1.0,Lee|Lee|Lee|Lee|Lee
22,post,Cascade Group,Okafor,Okafor,1,1.0,Okafor|Okafor|Okafor|Okafor|Okafor
23,post,Borealis Ltd,Navarro,Kim,0,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
24,post,Borealis Ltd,Navarro,Kim,0,0.8,Navarro|Navarro|Okafor|Navarro|Navarro
25,post,Lantern Industries,Quinn,Okafor,0,0.6,Navarro|Kim|Quinn|Quinn|Quinn
26,post,Acme Corp,Lee,Navarro,0,1.0,Lee|Lee|Lee|Lee|Lee
27,post,Borealis Ltd,Navarro,Kim,0,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
28,post,Acme Corp,Lee,Navarro,0,0.8,Lee|Quinn|Lee|Lee|Lee
29,post,Dovetail Inc,Navarro,Lee,0,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
30,post,Acme Corp,Lee,Navarro,0,0.4,Lee|Petrov|Quinn|Quinn|Lee
31,post,Borealis Ltd,Navarro,Kim,0,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
32,post,Fairwind Co,Quinn,Navarro,0,0.6,Quinn|Petrov|Petrov|Quinn|Quinn
33,post,Acme Corp,Lee,Navarro,0,0.4,Lee|Petrov|Petrov|Quinn|Lee
34,post,Cascade Group,Okafor,Okafor,1,1.0,Okafor|Okafor|Okafor|Okafor|Okafor
35,post,Ivory Systems,Navarro,Okafor,0,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
36,post,Acme Corp,Quinn,Navarro,0,0.6,Navarro|Quinn|Quinn|Quinn|Lee
37,post,Acme Corp,Navarro,Navarro,1,0.4,Navarro|Quinn|Petrov|Navarro|Petrov
38,post,Acme Corp,Navarro,Navarro,1,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
39,post,Fairwind Co,Petrov,Navarro,0,0.6,Petrov|Petrov|Petrov|Navarro|Navarro
