step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,Acme Corp,Petrov,Quinn,0,1.0,Petrov|Petrov|Petrov|Petrov|Petrov
1,pre,Lantern Industries,Quinn,Navarro,0,0.6,Quinn|Navarro|Quinn|Quinn|Navarro
2,pre,Fairwind Co,Petrov,Lee,0,0.6,Quinn|Petrov|Petrov|Quinn|Petrov
3,pre,Ivory Systems,Petrov,Navarro,0,0.6,Petrov|Quinn|Petrov|Quinn|Petrov
4,pre,Granite Holdings,Petrov,Kim,0,0.8,Petrov|Petrov|Petrov|Petrov|Navarro
5,pre,Acme Corp,Quinn,Quinn,1,0.8,Navarro|Quinn|Quinn|Quinn|Quinn
6,pre,Eastgate Trust,Quinn,Navarro,0,0.6,Quinn|Quinn|Navarro|Quinn|Petrov
7,pre,Acme Corp,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
8,pre,Borealis Ltd,Petrov,Okafor,0,1.0,Petrov|Petrov|Petrov|Petrov|Petrov
9,pre,Acme Corp,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
10,pre,Cascade Group,Petrov,Quinn,0,0.8,Petrov|Petrov|Petrov|Quinn|Petrov
11,pre,Acme Corp,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
12,pre,Lantern Industries,Petrov,Navarro,0,0.6,Navarro|Petrov|Petrov|Petrov|Navarro
13,pre,Dovetail Inc,Quinn,Navarro,0,0.6,Navarro|Quinn|Quinn|Quinn|Petrov
14,pre,Borealis Ltd,Quinn,Okafor,0,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
15,pre,Acme Corp,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
16,pre,Ivory Systems,Quinn,Navarro,0,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
17,pre,Cascade Group,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
18,pre,Acme Corp,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
19,pre,Lantern Industries,Navarro,Navarro,1,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
20,post,Harbour Works,Petrov,Okafor,0,0.6,Petrov|Petrov|Petrov|Quinn|Kim
21,post,Borealis Ltd,Navarro,Lee,0,0.8,Navarro|Okafor|Navarro|Navarro|Navarro
22,post,Acme Corp,Quinn,Lee,0,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
23,post,Acme Corp,Quinn,Lee,0,0.6,Quinn|Quinn|Petrov|Petrov|Quinn
24,post,Acme Corp,Quinn,Lee,0,0.6,Quinn|Quinn|Petrov|Petrov|Quinn
25,post,Borealis Ltd,Okafor,Lee,0,1.0,Okafor|Okafor|Okafor|Okafor|Okafor
26,post,Ivory Systems,Navarro,Petrov,0,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
27,post,Acme Corp,Quinn,Lee,0,0.8,Quinn|Quinn|Petrov|Quinn|Quinn
28,post,Acme Corp,Quinn,Lee,0,0.8,Quinn|Quinn|Petrov|Quinn|Quinn
29,post,Acme Corp,Petrov,Lee,0,0.6,Petrov|Quinn|Petrov|Petrov|Quinn
30,post,Eastgate Trust,Petrov,Quinn,0,0.6,Navarro|Petrov|Petrov|Petrov|Navarro
31,post,Cascade Group,Quinn,Navarro,0,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
32,post,Borealis Ltd,Lee,Lee,1,0.6,Lee|Kim|Lee|Lee|Kim
33,post,Fairwind Co,Quinn,Kim,0,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
34,post,Borealis Ltd,Lee,Lee,1,1.0,Lee|Lee|Lee|Lee|Lee
35,post,Dovetail Inc,Navarro,Kim,0,0.6,Petrov|Petrov|Navarro|Navarro|Navarro
36,post,Acme Corp,Navarro,Lee,0,0.8,Navarro|Navarro|Navarro|Navarro|Petrov
37,post,Granite Holdings,Quinn,Petrov,0,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
38,post,Eastgate Trust,Navarro,Quinn,0,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
39,post,Acme Corp,Okafor,Lee,0,0.8,Okafor|Okafor|Okafor|Okafor|Kim
