step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,Acme Corp,Quinn,Lee,0,0.6,Petrov|Quinn|Quinn|Quinn|Petrov
1,pre,Eastgate Trust,Quinn,Navarro,0,0.6,Quinn|Quinn|Petrov|Quinn|Petrov
2,pre,Cascade Group,Petrov,Quinn,0,0.8,Petrov|Petrov|Petrov|Quinn|Petrov
3,pre,Dovetail Inc,Petrov,Okafor,0,0.6,Quinn|Petrov|Petrov|Quinn|Petrov
4,pre,Cascade Group,Quinn,Quinn,1,0.8,Quinn|Quinn|Petrov|Quinn|Quinn
5,pre,Granite Holdings,Petrov,Lee,0,0.8,Quinn|Petrov|Petrov|Petrov|Petrov
6,pre,Dovetail Inc,Quinn,Okafor,0,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
7,pre,Acme Corp,Petrov,Lee,0,1.0,Petrov|Petrov|Petrov|Petrov|Petrov
8,pre,Acme Corp,Navarro,Lee,0,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
9,pre,Borealis Ltd,Petrov,Kim,0,1.0,Petrov|Petrov|Petrov|Petrov|Petrov
10,pre,Junction Labs,Quinn,Okafor,0,0.4,Quinn|Petrov|Navarro|Quinn|Petrov
11,pre,Acme Corp,Okafor,Lee,0,1.0,Okafor|Okafor|Okafor|Okafor|Okafor
12,pre,Eastgate Trust,Petrov,Navarro,0,0.6,Navarro|Petrov|Petrov|Petrov|Navarro
13,pre,Dovetail Inc,Navarro,Okafor,0,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
14,pre,Acme Corp,Lee,Lee,1,0.8,Lee|Lee|Lee|Lee|Kim
15,pre,Acme Corp,Lee,Lee,1,1.0,Lee|Lee|Lee|Lee|Lee
16,pre,Eastgate Trust,Navarro,Navarro,1,0.8,Navarro|Okafor|Navarro|Navarro|Navarro
17,pre,Borealis Ltd,Quinn,Kim,0,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
18,pre,Borealis Ltd,Navarro,Kim,0,0.8,Navarro|Okafor|Navarro|Navarro|Navarro
19,pre,Borealis Ltd,Okafor,Kim,0,1.0,Okafor|Okafor|Okafor|Okafor|Okafor
20,post,Acme Corp,Lee,Navarro,0,1.0,Lee|Lee|Lee|Lee|Lee
21,post,Eastgate Trust,Navarro,Lee,0,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
22,post,Cascade Group,Quinn,Navarro,0,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
23,post,Cascade Group,Quinn,Navarro,0,0.6,Quinn|Navarro|Navarro|Quinn|Quinn
24,post,Borealis Ltd,Lee,Okafor,0,0.8,Lee|Lee|Lee|Lee|Kim
25,post,Granite Holdings,Quinn,Kim,0,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
26,post,Granite Holdings,Navarro,Kim,0,0.8,Navarro|Navarro|Navarro|Kim|Navarro
27,post,Cascade Group,Quinn,Navarro,0,0.6,Quinn|Quinn|Quinn|Navarro|Petrov
28,post,Acme Corp,Lee,Navarro,0,0.8,Lee|Lee|Kim|Lee|Lee
29,post,Acme Corp,Lee,Navarro,0,1.0,Lee|Lee|Lee|Lee|Lee
30,post,Acme Corp,Quinn,Navarro,0,0.6,Lee|Quinn|Quinn|Quinn|Lee
31,post,Acme Corp,Petrov,Navarro,0,0.4,Petrov|Quinn|Petrov|Navarro|Lee
32,post,Dovetail Inc,Okafor,Quinn,0,1.0,Okafor|Okafor|Okafor|Okafor|Okafor
33,post,Cascade Group,Quinn,Navarro,0,0.4,Quinn|Navarro|Quinn|Navarro|Petrov
34,post,Acme Corp,Navarro,Navarro,1,0.6,Navarro|Kim|Navarro|Navarro|Lee
35,post,Ivory Systems,Quinn,Okafor,0,0.4,Quinn|Quinn|Petrov|Kim|Petrov
36,post,Dovetail Inc,Lee,Quinn,0,0.8,Lee|Lee|Lee|Lee|Kim
37,post,Granite Holdings,Okafor,Kim,0,0.8,Okafor|Okafor|Okafor|Lee|Okafor
38,post,Granite Holdings,Lee,Kim,0,0.6,Lee|Lee|Kim|Lee|Kim
39,post,Eastgate Trust,Navarro,Lee,0,0.8,Navarro|Navarro|Navarro|Navarro|Okafor
