step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,red,A,C,0,0.4,C|A|A|B|B
1,pre,red,C,C,1,0.6,C|A|C|B|C
2,pre,blue,A,B,0,0.4,B|A|C|A|C
3,pre,red,C,C,1,0.8,B|C|C|C|C
4,pre,green,A,A,1,0.6,A|A|A|B|B
5,pre,red,C,C,1,0.6,C|A|C|B|C
6,pre,red,A,C,0,0.4,A|A|C|B|B
7,pre,red,C,C,1,0.4,C|A|C|B|B
8,pre,red,C,C,1,0.6,C|C|B|B|C
9,pre,red,B,C,0,0.6,C|C|B|B|B
10,post,green,A,A,1,0.4,A|B|A|B|C
11,post,blue,B,C,0,0.8,B|B|B|A|B
12,post,green,A,A,1,0.4,A|A|B|B|C
13,post,blue,B,C,0,0.6,B|A|B|B|C
14,post,red,C,C,1,0.4,C|A|B|B|C
15,post,blue,B,C,0,0.6,B|B|C|B|C
16,post,blue,B,C,0,0.6,A|B|A|B|B
17,post,green,C,A,0,0.4,C|A|A|B|C
18,post,red,C,C,1,0.6,C|C|C|B|B
19,post,green,A,A,1,0.6,A|A|A|B|B
