step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,red,C,C,1,0.8,C|C|C|C|B
1,pre,red,C,C,1,0.4,C|A|C|B|B
2,pre,red,B,C,0,0.6,C|B|C|B|B
3,pre,red,B,C,0,0.6,B|C|C|B|B
4,pre,red,B,C,0,0.6,B|A|C|B|B
5,pre,blue,A,B,0,0.6,A|A|C|A|B
6,pre,red,B,C,0,1.0,B|B|B|B|B
7,pre,blue,A,B,0,0.4,A|A|B|B|C
8,pre,red,C,C,1,0.6,A|C|C|C|B
9,pre,green,A,A,1,0.4,A|A|B|B|C
10,post,green,A,B,0,0.8,A|A|A|A|B
11,post,red,A,A,1,0.4,A|C|A|B|C
12,post,blue,A,C,0,0.4,A|A|B|B|C
13,post,green,A,B,0,0.6,A|A|A|B|C
14,post,blue,A,C,0,0.6,B|A|A|A|B
15,post,blue,A,C,0,0.4,A|C|A|B|B
16,post,red,A,A,1,0.8,A|A|A|A|?
17,post,red,A,A,1,0.4,A|C|A|B|C
18,post,red,A,A,1,0.6,A|A|A|B|C
19,post,green,B,B,1,0.8,B|B|A|B|B
