step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,red,C,C,1,0.6,A|C|C|B|C
1,pre,blue,B,B,1,0.8,B|B|A|B|B
2,pre,red,C,C,1,0.6,C|B|B|C|C
3,pre,green,A,A,1,0.8,A|A|A|C|A
4,pre,blue,A,B,0,0.4,A|A|C|B|B
5,pre,blue,B,B,1,0.4,B|B|A|C|C
6,pre,green,A,A,1,0.6,A|A|A|B|C
7,pre,blue,B,B,1,0.8,B|A|B|B|B
8,pre,red,C,C,1,0.4,C|B|A|B|C
9,pre,green,A,A,1,0.6,A|A|A|B|C
10,post,blue,A,B,0,0.4,A|A|B|B|C
11,post,green,A,A,1,0.6,A|A|A|B|C
12,post,blue,B,B,1,0.6,B|A|B|B|C
13,post,blue,A,B,0,0.6,A|B|A|A|C
14,post,blue,B,B,1,0.4,B|A|B|C|C
15,post,red,C,A,0,0.6,C|C|B|C|B
16,post,red,C,A,0,0.6,C|C|A|B|C
17,post,blue,B,B,1,0.4,B|A|B|C|C
18,post,blue,B,B,1,0.6,A|A|B|B|B
19,post,blue,A,B,0,0.6,B|A|A|A|C
