step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,red,C,C,1,0.6,C|C|C|?|B
1,pre,blue,A,B,0,0.8,A|A|A|C|A
2,pre,red,B,C,0,0.6,C|B|B|C|B
3,pre,green,A,A,1,0.4,A|A|B|C|C
4,pre,blue,B,B,1,0.6,B|A|B|B|C
5,pre,blue,B,B,1,0.6,B|B|A|B|C
6,pre,green,B,A,0,0.6,A|A|B|B|B
7,pre,blue,A,B,0,0.4,A|A|B|C|B
8,pre,red,A,C,0,0.6,A|A|A|C|?
9,pre,green,A,A,1,0.6,A|A|A|C|C
10,post,blue,A,C,0,0.4,A|A|B|B|C
11,post,green,A,A,1,0.6,A|A|A|B|C
12,post,blue,B,C,0,0.6,B|A|B|C|B
13,post,blue,C,C,1,0.4,C|A|B|B|C
14,post,blue,C,C,1,0.6,C|C|B|B|C
15,post,red,B,C,0,0.6,C|B|C|B|B
16,post,red,B,C,0,0.6,C|B|C|B|B
17,post,blue,A,C,0,0.4,A|A|C|B|B
18,post,blue,C,C,1,0.6,C|A|C|B|C
19,post,blue,C,C,1,0.6,C|C|B|A|C
