step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,blue,A,B,0,0.6,B|A|A|C|A
1,pre,blue,B,B,1,0.6,B|A|B|B|A
2,pre,green,B,A,0,0.6,A|A|B|B|B
3,pre,green,A,A,1,0.6,A|B|A|A|B
4,pre,blue,B,B,1,0.4,B|A|A|B|C
5,pre,blue,B,B,1,0.4,B|A|A|B|C
6,pre,blue,B,B,1,0.6,B|A|B|C|B
7,pre,blue,B,B,1,0.4,B|A|A|B|C
8,pre,blue,B,B,1,0.6,B|B|A|B|C
9,pre,green,B,A,0,0.4,B|A|B|A|C
10,post,blue,B,C,0,0.8,B|A|B|B|B
11,post,green,A,B,0,0.4,A|A|C|B|C
12,post,red,C,A,0,0.6,C|A|C|B|C
13,post,blue,B,C,0,0.8,B|B|C|B|B
14,post,blue,B,C,0,0.4,B|C|C|A|B
15,post,red,A,A,1,0.4,A|B|A|C|B
16,post,red,C,A,0,0.6,A|A|C|C|C
17,post,green,A,B,0,0.4,A|C|A|B|B
18,post,red,C,A,0,0.4,C|A|C|B|B
19,post,red,C,A,0,0.6,C|A|C|B|C
