step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,red,C,C,1,0.8,C|C|C|B|C
1,pre,green,A,A,1,0.8,A|A|A|A|B
2,pre,red,A,C,0,0.4,A|A|C|B|C
3,pre,red,C,C,1,0.4,C|A|C|B|B
4,pre,blue,B,B,1,0.6,A|B|A|B|B
5,pre,blue,B,B,1,0.8,B|B|B|A|B
6,pre,green,A,A,1,0.6,A|A|B|A|B
7,pre,blue,A,B,0,0.6,A|A|A|B|B
8,pre,red,B,C,0,0.4,A|B|C|B|C
9,pre,green,A,A,1,0.8,A|A|A|A|?
10,post,red,B,C,0,0.6,B|C|B|A|B
11,post,green,A,B,0,0.6,A|A|A|B|B
12,post,blue,A,C,0,0.4,A|A|B|B|C
13,post,red,C,C,1,0.6,C|C|C|B|A
14,post,green,B,B,1,0.8,B|A|B|B|B
15,post,green,A,B,0,0.6,A|A|A|B|B
16,post,green,B,B,1,0.4,A|B|C|B|C
17,post,blue,A,C,0,0.4,A|B|C|A|C
18,post,green,B,B,1,0.8,B|B|B|B|C
19,post,red,C,C,1,0.6,C|B|C|A|C
