step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,blue,B,B,1,0.4,B|A|C|B|C
1,pre,green,A,A,1,0.6,A|A|A|C|C
2,pre,green,A,A,1,0.6,A|A|A|B|B
3,pre,blue,A,B,0,0.4,B|A|A|C|C
4,pre,red,C,C,1,0.6,C|B|A|C|C
5,pre,green,A,A,1,0.6,A|A|A|B|C
6,pre,red,B,C,0,0.6,A|C|B|B|B
7,pre,green,A,A,1,0.6,A|A|A|B|C
8,pre,green,B,A,0,0.6,A|A|B|B|B
9,pre,blue,B,B,1,0.6,B|A|B|B|C
10,post,green,A,B,0,0.6,A|A|A|B|B
11,post,blue,B,B,1,0.6,B|B|A|B|A
12,post,red,A,A,1,0.4,A|A|B|B|C
13,post,red,A,A,1,0.4,A|A|C|B|C
14,post,green,B,B,1,0.6,A|A|B|B|B
15,post,blue,A,B,0,0.4,A|B|B|A|C
16,post,blue,C,B,0,0.4,C|A|B|B|C
17,post,green,B,B,1,0.6,C|B|A|B|B
18,post,red,A,A,1,0.4,A|A|B|B|C
19,post,green,B,B,1,0.8,A|B|B|B|B
