step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,red,C,C,1,0.4,C|B|C|B|?
1,pre,green,A,A,1,0.6,A|A|A|C|B
2,pre,red,A,C,0,0.4,A|A|C|B|C
3,pre,red,C,C,1,0.6,C|A|C|B|C
4,pre,blue,A,B,0,0.4,A|B|A|B|C
5,pre,blue,B,B,1,0.8,B|B|B|A|B
6,pre,green,A,A,1,0.8,A|A|A|A|B
7,pre,blue,B,B,1,0.6,B|A|B|B|C
8,pre,red,C,C,1,0.4,C|A|B|A|C
9,pre,green,A,A,1,0.4,A|A|B|B|C
10,post,red,C,C,1,0.6,C|C|B|B|C
11,post,green,A,A,1,0.6,A|A|A|B|C
12,post,blue,B,C,0,0.6,B|B|B|A|C
13,post,red,A,C,0,0.4,A|B|A|B|C
14,post,green,B,A,0,0.4,B|A|B|C|C
15,post,green,B,A,0,0.4,A|B|C|B|C
16,post,green,B,A,0,0.6,A|A|B|B|B
17,post,blue,B,C,0,0.6,B|C|B|B|C
18,post,green,A,A,1,0.6,A|A|A|B|B
19,post,red,B,C,0,0.4,B|A|A|B|C
