step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,blue,A,B,0,0.4,A|A|C|B|B
1,pre,green,A,A,1,0.6,A|A|A|B|B
2,pre,green,A,A,1,0.8,A|A|A|B|A
3,pre,blue,A,B,0,0.6,A|A|A|B|B
4,pre,red,C,C,1,0.8,C|C|C|C|B
5,pre,green,A,A,1,0.6,A|A|B|A|C
6,pre,red,B,C,0,0.6,C|A|B|B|B
7,pre,green,A,A,1,0.6,A|A|A|B|B
8,pre,green,A,A,1,0.4,A|A|B|C|C
9,pre,blue,B,B,1,0.6,A|A|B|B|B
10,post,green,B,B,1,0.4,A|B|B|C|C
11,post,blue,B,C,0,0.6,B|A|B|B|C
12,post,red,A,C,0,0.6,A|A|C|A|C
13,post,red,A,C,0,0.6,A|A|B|B|A
14,post,green,C,B,0,0.6,A|A|C|C|C
15,post,blue,C,C,1,0.4,A|C|B|B|C
16,post,blue,B,C,0,0.6,B|A|B|B|?
17,post,green,A,B,0,0.6,A|A|A|B|C
18,post,red,A,C,0,0.6,A|A|B|A|B
19,post,green,B,B,1,0.8,A|B|B|B|B
