step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,blue,A,B,0,0.8,A|A|A|C|A
1,pre,blue,A,B,0,0.6,A|A|A|B|B
2,pre,blue,B,B,1,0.8,B|A|B|B|B
3,pre,red,A,C,0,0.6,A|A|A|B|C
4,pre,blue,B,B,1,0.8,B|B|B|B|C
5,pre,green,A,A,1,0.6,A|A|A|B|B
6,pre,green,A,A,1,0.6,A|A|A|C|C
7,pre,red,A,C,0,0.4,A|A|C|B|B
8,pre,red,C,C,1,0.4,C|C|A|B|B
9,pre,green,A,A,1,0.8,A|A|A|A|C
10,post,blue,B,C,0,0.8,B|A|B|B|B
11,post,green,A,A,1,0.4,A|B|A|B|C
12,post,blue,B,C,0,1.0,B|B|B|B|B
13,post,green,B,A,0,0.6,B|A|B|B|C
14,post,green,A,A,1,0.6,A|A|A|C|C
15,post,blue,B,C,0,0.8,B|C|B|B|B
16,post,red,A,A,1,0.6,A|A|B|B|A
17,post,green,C,A,0,0.6,A|C|C|C|B
18,post,red,A,A,1,0.4,A|A|C|B|C
19,post,green,C,A,0,0.4,A|C|C|B|B
