step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,red,C,C,1,0.6,C|C|C|?|A
1,pre,blue,C,B,0,0.6,B|B|C|C|C
2,pre,red,C,C,1,0.6,C|A|A|C|C
3,pre,green,A,A,1,0.8,A|A|A|A|C
4,pre,blue,B,B,1,0.8,B|A|B|B|B
5,pre,blue,B,B,1,0.6,B|A|A|B|B
6,pre,green,A,A,1,0.6,A|A|A|B|C
7,pre,blue,B,B,1,1.0,B|B|B|B|B
8,pre,red,B,C,0,0.8,B|A|B|B|B
9,pre,green,A,A,1,0.6,A|A|A|B|B
10,post,blue,B,B,1,0.6,B|A|B|B|C
11,post,green,A,B,0,0.6,A|A|A|B|C
12,post,blue,B,B,1,0.4,B|B|A|C|C
13,post,blue,A,B,0,0.4,A|A|C|B|C
14,post,blue,B,B,1,0.6,B|A|A|B|B
15,post,red,C,A,0,0.8,C|C|C|B|C
16,post,red,A,A,1,0.4,A|B|A|B|C
17,post,blue,A,B,0,0.6,A|A|A|B|B
18,post,blue,B,B,1,0.4,B|B|A|A|C
19,post,blue,B,B,1,0.8,B|B|B|B|C
