step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,green,A,A,1,0.6,A|A|A|?|C
1,pre,blue,B,B,1,0.6,B|A|B|C|B
2,pre,green,A,A,1,0.6,A|A|B|A|C
3,pre,blue,B,B,1,0.6,B|A|B|B|C
4,pre,green,A,A,1,0.4,B|A|A|C|C
5,pre,blue,B,B,1,0.6,B|A|B|B|C
6,pre,red,B,C,0,0.6,B|A|C|B|B
7,pre,red,A,C,0,0.4,A|A|C|B|C
8,pre,green,A,A,1,0.4,A|A|B|B|C
9,pre,red,A,C,0,0.4,A|A|C|B|C
10,post,green,A,B,0,0.4,A|A|B|B|C
11,post,blue,B,C,0,0.4,A|B|C|B|C
12,post,green,A,B,0,0.6,A|B|A|A|C
13,post,red,A,A,1,0.6,A|A|C|B|A
14,post,blue,B,C,0,0.6,B|B|A|B|C
15,post,red,C,A,0,0.6,A|A|C|C|C
16,post,red,B,A,0,0.6,A|A|B|B|B
17,post,red,B,A,0,0.6,C|B|B|B|C
18,post,red,A,A,1,0.4,A|C|A|B|B
19,post,blue,B,C,0,0.8,B|C|B|B|B
