step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,blue,B,B,1,0.6,B|A|C|B|B
1,pre,red,C,C,1,0.8,C|A|C|C|C
2,pre,red,B,C,0,0.6,B|A|C|B|B
3,pre,blue,C,B,0,0.6,A|C|B|C|C
4,pre,blue,B,B,1,0.8,A|B|B|B|B
5,pre,green,A,A,1,0.8,A|A|A|A|B
6,pre,blue,B,B,1,0.4,B|A|A|B|C
7,pre,blue,B,B,1,0.8,B|B|A|B|B
8,pre,blue,B,B,1,0.8,B|A|B|B|B
9,pre,blue,A,B,0,0.4,A|A|B|B|C
10,post,green,A,A,1,0.6,A|A|A|B|B
11,post,blue,B,C,0,1.0,B|B|B|B|B
12,post,red,B,C,0,0.6,B|B|C|B|C
13,post,green,A,A,1,0.4,A|A|C|B|B
14,post,blue,A,C,0,0.4,A|A|C|B|C
15,post,red,C,C,1,0.6,C|C|C|B|B
16,post,red,A,C,0,0.4,A|B|A|B|C
17,post,red,C,C,1,0.6,A|C|C|B|C
18,post,red,C,C,1,0.8,C|C|C|B|C
19,post,red,C,C,1,1.0,C|C|C|C|C
