step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,blue,B,B,1,0.6,B|A|A|B|B
1,pre,blue,B,B,1,0.4,B|A|C|B|C
2,pre,blue,B,B,1,0.6,B|A|B|B|C
3,pre,red,B,C,0,0.6,C|A|B|B|B
4,pre,blue,B,B,1,0.8,B|B|B|C|B
5,pre,green,A,A,1,0.6,A|A|A|B|C
6,pre,green,A,A,1,0.8,A|A|A|A|C
7,pre,red,C,C,1,0.6,C|A|B|C|C
8,pre,red,B,C,0,0.6,C|C|B|B|B
9,pre,green,A,A,1,0.6,A|A|A|C|B
10,post,blue,B,C,0,0.4,B|C|A|B|C
11,post,green,A,B,0,0.6,A|A|A|C|B
12,post,blue,B,C,0,0.8,B|B|B|B|C
13,post,green,A,B,0,0.6,A|A|C|B|A
14,post,green,B,B,1,0.6,B|B|B|C|C
15,post,blue,C,C,1,0.6,C|B|C|B|C
16,post,red,C,C,1,0.4,C|C|B|B|A
17,post,green,B,B,1,1.0,B|B|B|B|B
18,post,red,C,C,1,0.6,A|C|C|C|B
19,post,green,B,B,1,0.4,A|B|C|B|C
