step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,red,A,C,0,0.6,A|A|A|B|B
1,pre,red,C,C,1,0.6,C|A|C|B|C
2,pre,blue,B,B,1,0.4,B|A|A|C|B
3,pre,red,C,C,1,0.4,A|C|C|B|B
4,pre,green,A,A,1,0.4,A|A|B|B|C
5,pre,red,A,C,0,0.4,A|C|A|B|B
6,pre,red,C,C,1,0.4,C|C|B|B|A
7,pre,red,A,C,0,0.4,A|C|A|C|B
8,pre,red,C,C,1,0.6,C|B|A|C|C
9,pre,red,C,C,1,0.4,C|C|A|B|B
10,post,green,A,A,1,1.0,A|A|A|A|A
11,post,blue,B,B,1,1.0,B|B|B|B|B
12,post,green,A,A,1,0.6,A|A|A|B|B
13,post,blue,B,B,1,0.4,B|A|A|B|C
14,post,red,B,A,0,0.8,B|A|B|B|B
15,post,blue,A,B,0,0.4,B|A|A|C|C
16,post,blue,B,B,1,0.4,B|A|A|B|C
17,post,green,B,A,0,0.6,B|A|A|B|B
18,post,red,B,A,0,0.6,A|B|A|B|B
19,post,green,A,A,1,0.6,A|A|A|B|B
