step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,red,C,C,1,0.8,C|A|C|C|C
1,pre,green,A,A,1,1.0,A|A|A|A|A
2,pre,red,B,C,0,0.6,C|B|A|B|B
3,pre,red,A,C,0,0.6,A|A|A|B|B
4,pre,blue,B,B,1,0.4,B|A|B|C|C
5,pre,blue,B,B,1,0.8,B|B|B|B|A
6,pre,green,A,A,1,0.6,A|A|A|B|B
7,pre,blue,B,B,1,0.6,B|B|B|C|C
8,pre,red,B,C,0,0.4,B|C|A|B|C
9,pre,green,A,A,1,0.6,A|A|A|B|C
10,post,red,B,C,0,0.6,C|C|B|B|B
11,post,green,B,B,1,0.6,A|B|C|B|B
12,post,blue,B,B,1,0.6,A|B|A|B|B
13,post,red,C,C,1,0.6,C|C|B|C|B
14,post,green,B,B,1,0.6,A|A|B|B|B
15,post,green,A,B,0,0.6,A|A|A|B|C
16,post,green,B,B,1,0.6,A|B|B|B|C
17,post,blue,C,B,0,0.6,B|B|C|C|C
18,post,green,A,B,0,0.4,A|A|C|B|B
19,post,red,B,C,0,0.6,C|B|A|B|B
