step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,red,C,C,1,0.6,C|B|C|C|B
1,pre,red,C,C,1,0.6,C|A|C|?|C
2,pre,blue,A,B,0,0.8,A|A|A|A|C
3,pre,red,C,C,1,0.8,C|C|C|B|C
4,pre,green,A,A,1,0.6,A|A|A|B|C
5,pre,red,B,C,0,0.4,B|C|B|?|C
6,pre,red,B,C,0,0.4,B|A|A|B|C
7,pre,red,C,C,1,0.4,C|B|C|B|A
8,pre,red,C,C,1,0.6,C|C|A|?|C
9,pre,red,C,C,1,0.4,A|C|C|B|B
10,post,green,B,A,0,0.6,A|A|B|B|B
11,post,blue,A,C,0,0.8,B|A|A|A|A
12,post,green,A,A,1,0.4,A|A|B|C|C
13,post,blue,A,C,0,0.4,A|A|C|B|B
14,post,red,C,A,0,0.6,C|C|A|B|C
15,post,blue,B,C,0,0.8,C|B|B|B|B
16,post,blue,B,C,0,0.6,B|C|A|B|B
17,post,green,B,A,0,0.6,B|A|A|B|B
18,post,red,B,A,0,0.4,B|A|A|B|C
19,post,green,A,A,1,0.4,A|C|A|C|B
