step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,blue,A,B,0,0.4,B|A|A|C|C
1,pre,green,A,A,1,0.6,A|A|A|C|C
2,pre,blue,C,B,0,0.6,B|C|C|A|C
3,pre,red,B,C,0,0.6,C|B|A|B|B
4,pre,blue,B,B,1,0.4,B|A|A|B|C
5,pre,red,A,C,0,0.6,A|C|A|A|C
6,pre,red,A,C,0,0.4,A|C|A|B|C
7,pre,red,C,C,1,0.8,C|C|C|B|C
8,pre,green,A,A,1,0.6,A|A|A|B|B
9,pre,red,C,C,1,0.6,C|C|C|B|B
10,post,blue,B,C,0,0.6,B|C|A|B|B
11,post,blue,B,C,0,0.6,B|B|B|A|C
12,post,red,C,C,1,0.8,C|C|C|B|C
13,post,blue,C,C,1,0.6,A|C|C|B|C
14,post,red,C,C,1,0.6,C|B|C|B|C
15,post,red,C,C,1,0.6,A|C|C|B|C
16,post,green,A,A,1,0.6,A|A|A|B|C
17,post,blue,C,C,1,0.6,A|C|C|B|C
18,post,green,A,A,1,0.4,A|A|C|B|B
19,post,red,B,C,0,0.6,C|C|B|B|B
