step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,blue,B,B,1,0.6,B|A|B|B|C
1,pre,red,C,C,1,0.8,B|C|C|C|C
2,pre,red,B,C,0,0.4,B|A|C|C|B
3,pre,blue,B,B,1,0.8,B|B|B|B|C
4,pre,blue,B,B,1,0.6,B|C|B|B|C
5,pre,green,A,A,1,0.8,A|A|A|A|B
6,pre,blue,B,B,1,0.6,B|B|A|B|C
7,pre,blue,B,B,1,0.4,B|A|A|B|C
8,pre,blue,B,B,1,0.6,A|B|B|B|C
9,pre,blue,A,B,0,0.4,B|A|A|C|C
10,post,green,A,B,0,0.6,A|A|A|B|B
11,post,blue,A,B,0,0.6,A|B|B|A|A
12,post,red,A,C,0,0.6,C|A|A|A|C
13,post,green,A,B,0,0.4,A|A|B|B|C
14,post,blue,B,B,1,0.8,B|B|B|C|B
15,post,red,C,C,1,0.4,C|A|A|B|C
16,post,red,A,C,0,0.6,A|C|A|B|A
17,post,red,C,C,1,0.4,C|A|A|C|B
18,post,red,C,C,1,0.8,C|C|C|A|C
19,post,red,C,C,1,0.8,C|C|C|B|C
