step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,blue,C,B,0,0.6,B|A|C|C|C
1,pre,red,C,C,1,0.6,C|A|C|B|C
2,pre,blue,C,B,0,0.4,C|A|B|A|C
3,pre,green,A,A,1,0.8,A|A|A|B|A
4,pre,red,B,C,0,0.8,B|B|C|B|B
5,pre,red,C,C,1,0.4,C|C|A|B|A
6,pre,blue,B,B,1,0.6,B|B|C|A|B
7,pre,blue,B,B,1,0.4,B|A|A|B|C
8,pre,blue,B,B,1,0.8,B|B|B|B|C
9,pre,blue,B,B,1,0.8,B|B|B|B|A
10,post,red,C,A,0,0.6,A|C|C|B|C
11,post,green,A,A,1,0.6,A|A|A|B|B
12,post,red,B,A,0,0.6,A|A|B|B|B
13,post,blue,B,C,0,0.8,B|B|A|B|B
14,post,blue,A,C,0,0.4,A|C|A|B|B
15,post,green,A,A,1,0.4,A|A|C|B|B
16,post,green,A,A,1,0.4,C|A|A|B|B
17,post,red,C,A,0,1.0,C|C|C|C|C
18,post,red,A,A,1,0.6,A|A|A|C|C
19,post,blue,C,C,1,0.8,C|C|C|B|C
