step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,blue,B,B,1,0.6,B|A|A|B|B
1,pre,red,C,C,1,0.6,C|B|C|C|B
2,pre,blue,A,B,0,0.4,A|A|C|B|B
3,pre,green,A,A,1,0.6,A|A|C|A|C
4,pre,red,C,C,1,0.6,A|C|C|B|C
5,pre,red,C,C,1,0.6,C|B|C|C|?
6,pre,blue,B,B,1,0.4,B|A|B|C|C
7,pre,blue,B,B,1,0.6,A|B|B|C|B
8,pre,blue,A,B,0,0.4,A|B|A|B|C
9,pre,blue,B,B,1,0.6,B|B|B|A|C
10,post,red,B,C,0,0.6,B|B|A|B|?
11,post,green,A,B,0,0.6,A|A|A|C|C
12,post,red,A,C,0,0.6,C|A|A|B|A
13,post,blue,B,C,0,0.4,B|C|B|C|A
14,post,blue,B,C,0,0.6,B|A|C|B|B
15,post,green,B,B,1,0.8,B|A|B|B|B
16,post,green,B,B,1,0.6,B|B|A|B|C
17,post,red,C,C,1,0.8,C|C|C|B|C
18,post,red,C,C,1,0.6,C|C|B|C|B
19,post,blue,B,C,0,0.4,B|A|C|A|B
