step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,green,A,A,1,0.8,A|A|A|A|C
1,pre,blue,A,B,0,0.6,A|A|A|B|C
2,pre,red,C,C,1,0.8,C|B|C|C|C
3,pre,red,C,C,1,0.6,C|C|C|B|B
4,pre,blue,B,B,1,0.6,B|A|B|B|C
5,pre,blue,B,B,1,0.6,A|B|B|B|C
6,pre,blue,A,B,0,0.6,A|A|C|B|A
7,pre,green,A,A,1,0.4,A|B|A|B|C
8,pre,green,A,A,1,0.6,A|A|B|B|A
9,pre,red,C,C,1,0.6,A|C|C|B|C
10,post,green,A,B,0,0.6,A|A|A|B|C
11,post,red,C,C,1,0.6,B|C|C|B|C
12,post,red,B,C,0,0.6,B|A|C|B|B
13,post,blue,B,B,1,0.6,A|A|B|B|B
14,post,red,C,C,1,0.6,B|C|C|B|C
15,post,red,C,C,1,0.4,C|C|A|B|B
16,post,blue,B,B,1,0.6,A|B|B|C|B
17,post,green,B,B,1,0.6,A|A|B|B|B
18,post,red,C,C,1,0.4,A|C|C|B|B
19,post,green,A,B,0,0.4,A|A|B|C|B
