step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,blue,B,B,1,0.4,B|A|C|?|B
1,pre,green,A,A,1,0.6,A|A|A|C|C
2,pre,blue,B,B,1,0.6,B|A|A|B|B
3,pre,red,C,C,1,0.8,C|C|C|B|C
4,pre,blue,B,B,1,0.8,B|A|B|B|B
5,pre,red,C,C,1,0.6,C|A|C|B|C
6,pre,red,B,C,0,0.4,B|C|A|B|A
7,pre,red,A,C,0,0.4,A|B|A|C|B
8,pre,green,A,A,1,0.4,A|B|C|B|A
9,pre,red,C,C,1,0.8,C|C|C|C|B
10,post,blue,A,C,0,0.4,A|B|A|C|C
11,post,blue,C,C,1,0.6,C|C|B|A|C
12,post,red,C,C,1,0.6,C|C|C|B|B
13,post,blue,C,C,1,0.6,C|B|C|B|C
14,post,red,C,C,1,0.6,A|C|C|B|C
15,post,red,C,C,1,0.6,C|B|C|C|B
16,post,green,A,B,0,0.4,A|A|B|B|C
17,post,blue,B,C,0,0.6,B|C|C|B|B
18,post,green,A,B,0,0.4,A|A|C|B|C
19,post,red,A,C,0,0.4,A|A|C|B|B
