step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,blue,B,B,1,0.4,B|A|C|?|B
1,pre,green,A,A,1,0.8,A|A|A|A|B
2,pre,blue,B,B,1,0.6,B|B|A|?|B
3,pre,red,C,C,1,0.6,B|C|C|B|C
4,pre,blue,B,B,1,0.8,B|A|B|B|B
5,pre,red,C,C,1,0.4,C|A|B|C|B
6,pre,red,C,C,1,0.6,B|C|C|B|C
7,pre,red,C,C,1,0.6,A|C|C|C|B
8,pre,green,A,A,1,0.6,A|A|B|A|C
9,pre,red,C,C,1,0.4,C|C|A|B|B
10,post,blue,A,C,0,0.4,A|A|B|B|C
11,post,blue,C,C,1,0.6,C|A|A|C|C
12,post,red,C,A,0,0.4,C|B|A|B|C
13,post,blue,B,C,0,0.6,B|C|B|A|B
14,post,red,C,A,0,0.6,C|A|B|C|C
15,post,red,A,A,1,0.6,A|A|C|A|C
16,post,green,B,A,0,0.4,A|B|C|B|C
17,post,blue,B,C,0,0.6,B|C|A|B|B
18,post,green,B,A,0,0.6,A|B|B|B|C
19,post,red,A,A,1,0.6,A|A|C|A|C
