step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,blue,C,B,0,0.4,C|A|B|B|C
1,pre,green,A,A,1,0.6,A|A|A|C|C
2,pre,green,A,A,1,0.8,A|A|A|C|A
3,pre,blue,A,B,0,0.4,A|A|B|B|C
4,pre,red,C,C,1,0.4,A|C|B|B|C
5,pre,green,A,A,1,0.6,A|A|A|B|B
6,pre,red,A,C,0,0.6,A|A|A|C|C
7,pre,green,B,A,0,0.6,A|B|B|B|C
8,pre,green,A,A,1,0.6,A|A|B|B|A
9,pre,blue,B,B,1,0.4,B|A|C|B|C
10,post,green,A,B,0,0.8,A|A|A|A|C
11,post,blue,B,B,1,0.8,B|B|B|B|C
12,post,red,C,C,1,0.4,C|C|A|B|B
13,post,red,C,C,1,0.8,C|B|C|C|C
14,post,green,A,B,0,0.6,A|A|A|B|C
15,post,blue,B,B,1,0.8,B|A|B|B|B
16,post,blue,B,B,1,0.6,B|B|A|C|B
17,post,green,B,B,1,0.6,B|A|B|A|B
18,post,red,A,C,0,0.4,C|A|B|A|B
19,post,green,B,B,1,0.8,A|B|B|B|B
