step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,blue,A,B,0,0.4,B|A|C|A|C
1,pre,green,A,A,1,0.8,A|A|A|A|B
2,pre,green,A,A,1,0.6,A|A|A|C|C
3,pre,green,A,A,1,0.8,A|A|A|A|C
4,pre,green,A,A,1,0.6,A|A|C|A|B
5,pre,blue,B,B,1,0.8,B|A|B|B|B
6,pre,red,A,C,0,0.6,A|B|A|A|B
7,pre,green,A,A,1,0.6,A|A|B|A|B
8,pre,red,A,C,0,0.6,A|A|A|B|C
9,pre,red,C,C,1,0.4,C|C|A|B|A
10,post,green,A,B,0,0.4,A|A|B|B|C
11,post,blue,B,C,0,0.6,B|A|A|B|B
12,post,green,C,B,0,0.6,A|A|C|C|C
13,post,red,C,A,0,0.6,C|A|C|C|B
14,post,red,B,A,0,0.6,C|A|B|B|B
15,post,red,A,A,1,0.4,A|B|B|A|C
16,post,green,A,B,0,0.4,A|A|B|B|C
17,post,red,A,A,1,0.4,A|A|B|C|C
18,post,red,A,A,1,0.6,A|A|A|B|B
19,post,blue,A,C,0,0.6,A|A|A|B|C
