step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,red,C,C,1,0.4,C|B|C|B|A
1,pre,green,A,A,1,0.6,A|A|A|B|C
2,pre,red,C,C,1,0.6,C|A|C|B|C
3,pre,red,A,C,0,0.6,A|A|A|B|B
4,pre,blue,B,B,1,0.4,B|A|A|B|C
5,pre,blue,B,B,1,0.8,B|B|B|B|C
6,pre,green,A,A,1,0.4,A|A|B|B|C
7,pre,blue,A,B,0,0.6,A|A|A|B|C
8,pre,red,B,C,0,0.6,C|C|B|B|B
9,pre,green,B,A,0,0.6,A|A|B|B|B
10,post,red,C,A,0,0.4,A|C|B|B|C
11,post,green,B,A,0,0.6,A|A|B|B|B
12,post,blue,B,B,1,0.6,A|A|B|B|B
13,post,red,C,A,0,0.8,C|C|B|C|C
14,post,green,A,A,1,0.6,A|A|A|C|C
15,post,green,A,A,1,0.6,A|A|A|B|C
16,post,green,A,A,1,0.4,A|A|B|B|C
17,post,blue,B,B,1,0.4,B|B|A|C|C
18,post,green,B,A,0,0.6,A|A|B|B|B
19,post,red,C,A,0,0.4,C|A|B|B|C
