step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,red,C,C,1,0.4,C|A|B|C|B
1,pre,red,C,C,1,0.6,C|A|C|B|C
2,pre,blue,A,B,0,0.6,A|C|A|A|B
3,pre,red,B,C,0,0.6,A|A|B|B|B
4,pre,green,A,A,1,0.4,A|B|A|C|C
5,pre,red,B,C,0,0.6,A|B|A|B|B
6,pre,red,C,C,1,0.8,C|C|A|C|C
7,pre,red,B,C,0,0.6,B|B|A|B|?
8,pre,red,A,C,0,0.4,C|A|A|B|B
9,pre,red,C,C,1,0.4,C|A|A|B|C
10,post,green,A,B,0,0.4,A|A|B|C|C
11,post,blue,A,C,0,0.4,A|A|B|B|C
12,post,green,A,B,0,0.8,A|B|A|A|A
13,post,blue,B,C,0,0.6,A|A|B|B|B
14,post,red,C,C,1,0.6,C|A|A|C|C
15,post,blue,B,C,0,0.6,B|C|B|B|C
16,post,blue,B,C,0,0.6,B|C|C|B|B
17,post,green,A,B,0,0.6,A|C|A|A|B
18,post,red,C,C,1,0.6,B|B|C|C|C
19,post,green,B,B,1,0.6,A|B|B|C|B
