step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,red,C,C,1,0.6,C|A|C|?|C
1,pre,blue,B,B,1,0.4,B|A|A|B|C
2,pre,red,C,C,1,0.4,C|A|B|B|C
3,pre,green,A,A,1,0.4,A|B|A|C|B
4,pre,blue,B,B,1,0.6,B|A|A|B|B
5,pre,blue,A,B,0,0.6,B|A|A|A|B
6,pre,green,A,A,1,0.4,A|B|A|B|C
7,pre,blue,B,B,1,0.6,B|A|A|B|B
8,pre,red,A,C,0,0.4,A|A|B|B|C
9,pre,green,A,A,1,0.4,A|B|A|B|C
10,post,blue,A,C,0,0.6,A|A|A|B|B
11,post,green,A,B,0,0.6,A|A|A|B|C
12,post,blue,B,C,0,0.4,B|A|A|B|C
13,post,blue,C,C,1,0.4,C|A|B|B|C
14,post,blue,B,C,0,0.6,C|C|B|B|B
15,post,red,C,A,0,0.4,C|A|C|B|B
16,post,red,A,A,1,0.4,A|A|B|B|C
17,post,blue,C,C,1,0.8,C|C|C|B|C
18,post,blue,C,C,1,0.6,B|C|B|C|C
19,post,blue,B,C,0,0.6,B|C|C|B|B
