step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,blue,B,B,1,0.6,B|B|B|?|A
1,pre,green,A,A,1,0.8,A|A|A|A|B
2,pre,blue,A,B,0,0.4,B|A|A|C|C
3,pre,red,A,C,0,0.8,A|A|A|B|A
4,pre,blue,B,B,1,0.6,B|A|B|B|C
5,pre,red,B,C,0,0.6,B|A|B|B|A
6,pre,red,B,C,0,0.6,C|C|B|B|B
7,pre,red,C,C,1,1.0,C|C|C|C|C
8,pre,green,A,A,1,0.6,A|A|A|B|C
9,pre,red,C,C,1,0.4,A|C|C|B|B
10,post,blue,A,B,0,0.4,B|A|A|C|C
11,post,blue,B,B,1,0.6,B|B|A|B|C
12,post,red,C,A,0,0.6,A|C|C|B|C
13,post,blue,A,B,0,0.4,A|A|B|B|C
14,post,red,A,A,1,0.6,A|B|A|A|B
15,post,red,A,A,1,0.6,A|A|A|B|B
16,post,green,A,A,1,0.6,A|A|A|B|C
17,post,blue,B,B,1,0.6,B|A|B|B|C
18,post,green,A,A,1,0.4,A|A|B|B|C
19,post,red,A,A,1,0.6,A|A|A|B|C
