step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,green,A,A,1,0.4,A|A|C|B|C
1,pre,blue,B,B,1,0.6,B|A|A|B|B
2,pre,red,C,C,1,0.6,C|C|B|A|C
3,pre,red,C,C,1,0.6,C|A|C|B|C
4,pre,blue,B,B,1,0.4,B|A|B|A|C
5,pre,blue,B,B,1,0.6,B|A|B|B|C
6,pre,blue,B,B,1,0.6,B|A|B|A|B
7,pre,green,A,A,1,0.6,A|A|B|C|A
8,pre,green,A,A,1,0.8,A|A|A|A|C
9,pre,red,A,C,0,0.4,A|C|A|B|C
10,post,green,B,A,0,0.8,B|B|A|B|B
11,post,red,A,A,1,0.6,A|A|A|B|C
12,post,red,B,A,0,0.6,B|A|B|B|C
13,post,blue,B,C,0,0.6,B|A|B|B|C
14,post,red,B,A,0,0.6,A|A|B|B|B
15,post,red,A,A,1,0.4,A|A|C|B|C
16,post,blue,C,C,1,0.6,B|C|C|B|C
17,post,green,A,A,1,0.6,A|A|A|B|C
18,post,red,A,A,1,0.4,A|B|C|A|C
19,post,green,A,A,1,0.6,A|A|A|B|B
