step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,blue,A,B,0,0.4,B|A|A|C|C
1,pre,green,A,A,1,0.8,A|A|A|B|A
2,pre,blue,B,B,1,0.8,B|B|B|B|C
3,pre,green,A,A,1,0.6,A|A|A|C|C
4,pre,green,A,A,1,0.6,A|A|A|B|C
5,pre,green,A,A,1,0.4,A|B|A|B|C
6,pre,blue,A,B,0,0.6,A|A|A|B|B
7,pre,blue,A,B,0,0.4,B|A|A|C|C
8,pre,blue,B,B,1,0.6,B|B|A|B|C
9,pre,green,A,A,1,0.6,A|A|A|B|C
10,post,red,C,A,0,0.6,C|A|C|B|C
11,post,red,A,A,1,0.6,A|A|A|C|C
12,post,blue,A,C,0,0.6,A|A|A|B|B
13,post,blue,A,C,0,0.4,A|C|B|A|C
14,post,blue,C,C,1,0.8,C|C|C|B|C
15,post,red,C,A,0,0.4,C|C|A|B|B
16,post,blue,B,C,0,0.6,C|C|B|B|B
17,post,blue,C,C,1,0.8,C|C|C|C|B
18,post,green,A,B,0,0.4,A|A|C|B|B
19,post,blue,C,C,1,0.8,C|C|C|B|C
