step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,blue,A,B,0,0.6,B|B|A|A|A
1,pre,green,A,A,1,0.6,A|A|A|B|B
2,pre,blue,A,B,0,0.6,B|A|A|A|C
3,pre,red,C,C,1,0.6,C|A|C|B|C
4,pre,blue,B,B,1,0.6,B|B|A|B|C
5,pre,red,C,C,1,0.4,C|B|A|B|C
6,pre,red,C,C,1,0.4,C|B|C|A|B
7,pre,red,C,C,1,0.6,A|C|C|B|C
8,pre,green,A,A,1,0.6,A|A|C|A|C
9,pre,red,C,C,1,0.8,C|C|C|B|C
10,post,blue,B,B,1,1.0,B|B|B|B|B
11,post,blue,A,B,0,0.4,A|A|B|B|C
12,post,red,B,A,0,0.6,C|B|A|B|B
13,post,blue,B,B,1,0.6,A|A|B|B|B
14,post,red,A,A,1,0.4,A|A|C|B|C
15,post,red,A,A,1,0.4,C|A|A|B|B
16,post,green,A,B,0,0.4,A|A|B|B|C
17,post,blue,B,B,1,0.4,B|A|B|C|C
18,post,green,A,B,0,0.4,A|A|C|B|B
19,post,red,A,A,1,0.4,A|B|A|B|C
