step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,red,B,C,0,0.6,B|A|C|B|B
1,pre,blue,B,B,1,0.4,B|A|A|B|C
2,pre,red,B,C,0,0.4,B|A|C|B|C
3,pre,green,A,A,1,0.4,A|B|A|B|C
4,pre,blue,A,B,0,0.6,A|A|A|B|C
5,pre,blue,A,B,0,0.6,B|A|A|B|A
6,pre,green,A,A,1,0.6,A|A|A|B|C
7,pre,blue,A,B,0,0.6,A|A|A|B|C
8,pre,red,B,C,0,0.4,B|A|B|C|C
9,pre,green,A,A,1,0.6,A|B|A|A|B
10,post,blue,B,C,0,1.0,B|B|B|B|B
11,post,green,C,A,0,0.4,C|A|A|C|B
12,post,blue,B,C,0,0.8,B|C|B|B|B
13,post,blue,B,C,0,0.6,C|B|C|B|B
14,post,blue,A,C,0,0.4,A|A|B|B|C
15,post,red,A,A,1,0.4,C|A|A|B|B
16,post,red,C,A,0,0.8,C|A|C|C|C
17,post,blue,A,C,0,0.4,B|A|C|C|A
18,post,blue,A,C,0,0.6,A|C|A|A|B
19,post,blue,C,C,1,1.0,C|C|C|C|C
