step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,blue,B,B,1,0.6,B|A|B|B|C
1,pre,blue,B,B,1,0.4,B|A|A|B|C
2,pre,blue,B,B,1,0.6,B|A|B|B|C
3,pre,red,A,C,0,0.4,A|B|A|C|B
4,pre,blue,B,B,1,0.4,B|A|B|A|C
5,pre,green,B,A,0,0.6,A|A|B|B|B
6,pre,green,A,A,1,0.6,A|A|A|B|C
7,pre,red,C,C,1,0.4,A|C|B|B|C
8,pre,red,C,C,1,0.4,C|C|A|B|B
9,pre,green,A,A,1,0.6,A|A|A|B|C
10,post,blue,A,B,0,0.4,A|B|A|C|B
11,post,green,A,B,0,0.6,A|A|B|A|C
12,post,blue,B,B,1,1.0,B|B|B|B|B
13,post,green,A,B,0,0.6,A|A|A|B|B
14,post,green,B,B,1,0.8,B|A|B|B|B
15,post,blue,B,B,1,0.6,B|A|B|B|C
16,post,red,C,A,0,0.6,C|A|A|C|C
17,post,green,A,B,0,0.4,A|B|A|B|C
18,post,red,C,A,0,0.4,A|C|C|B|B
19,post,green,B,B,1,0.8,B|B|B|C|B
