step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,Fairwind Co,Quinn,Navarro,0,0.8,Quinn|Petrov|Quinn|Quinn|Quinn
1,pre,Acme Corp,Petrov,Lee,0,0.6,Petrov|Petrov|Quinn|Quinn|Petrov
2,pre,Granite Holdings,Petrov,Okafor,0,0.8,Petrov|Quinn|Petrov|Petrov|Petrov
3,pre,Acme Corp,Quinn,Lee,0,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
4,pre,Acme Corp,Navarro,Lee,0,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
5,pre,Eastgate Trust,Petrov,Quinn,0,0.4,Petrov|Navarro|Quinn|Quinn|Petrov
6,pre,Borealis Ltd,Petrov,Okafor,0,1.0,Petrov|Petrov|Petrov|Petrov|Petrov
7,pre,Acme Corp,Okafor,Lee,0,1.0,Okafor|Okafor|Okafor|Okafor|Okafor
8,pre,Dovetail Inc,Petrov,Okafor,0,0.8,Petrov|Petrov|Petrov|Quinn|Petrov
9,pre,Borealis Ltd,Quinn,Okafor,0,0.8,Quinn|Quinn|Quinn|Kim|Quinn
10,pre,Granite Holdings,Quinn,Okafor,0,0.8,Quinn|Quinn|Quinn|Kim|Quinn
11,pre,Acme Corp,Lee,Lee,1,0.6,Lee|Lee|Lee|Kim|Kim
12,pre,Acme Corp,Lee,Lee,1,0.8,Lee|Lee|Kim|Lee|Lee
13,pre,Eastgate Trust,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
14,pre,Granite Holdings,Navarro,Okafor,0,0.8,Navarro|Navarro|Navarro|Kim|Navarro
15,pre,Dovetail Inc,Quinn,Okafor,0,0.8,Quinn|Quinn|Navarro|Quinn|Quinn
16,pre,Keystone Partners,Petrov,Lee,0,0.6,Quinn|Petrov|Navarro|Petrov|Petrov
17,pre,Ivory Systems,Petrov,Okafor,0,0.6,Petrov|Petrov|Petrov|Quinn|Navarro
18,pre,Lantern Industries,Navarro,Petrov,0,0.6,Navarro|Navarro|Petrov|Quinn|Navarro
19,pre,Acme Corp,Lee,Lee,1,1.0,Lee|Lee|Lee|Lee|Lee
20,pre,Cascade Group,Petrov,Quinn,0,0.8,Petrov|Petrov|Petrov|Quinn|Petrov
21,pre,Cascade Group,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
22,pre,Borealis Ltd,Navarro,Okafor,0,0.8,Navarro|Okafor|Navarro|Navarro|Navarro
23,pre,Borealis Ltd,Okafor,Okafor,1,1.0,Okafor|Okafor|Okafor|Okafor|Okafor
24,pre,Acme Corp,Lee,Lee,1,1.0,Lee|Lee|Lee|Lee|Lee
25,pre,Cascade Group,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
26,pre,Acme Corp,Lee,Lee,1,1.0,Lee|Lee|Lee|Lee|Lee
27,pre,Keystone Partners,Quinn,Lee,0,0.8,Quinn|Quinn|Quinn|Navarro|Quinn
28,pre,Cascade Group,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
29,pre,Acme Corp,Lee,Lee,1,1.0,Lee|Lee|Lee|Lee|Lee
30,pre,Cascade Group,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
31,pre,Acme Corp,Lee,Lee,1,1.0,Lee|Lee|Lee|Lee|Lee
32,pre,Granite Holdings,Okafor,Okafor,1,0.8,Okafor|Okafor|Okafor|Lee|Okafor
33,pre,Acme Corp,Lee,Lee,1,0.8,Lee|Lee|Quinn|Lee|Lee
34,pre,Eastgate Trust,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
35,pre,Lantern Industries,Quinn,Petrov,0,0.6,Petrov|Quinn|Petrov|Quinn|Quinn
36,pre,Acme Corp,Lee,Lee,1,0.8,Lee|Lee|Petrov|Lee|Lee
37,pre,Acme Corp,Lee,Lee,1,1.0,Lee|Lee|Lee|Lee|Lee
38,pre,Dovetail Inc,Navarro,Okafor,0,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
39,pre,Cascade Group,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
40,pre,Cascade Group,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
41,pre,Acme Corp,Lee,Lee,1,0.8,Lee|Lee|Quinn|Lee|Lee
42,pre,Lantern Industries,Petrov,Petrov,1,0.8,Petrov|Petrov|Petrov|Petrov|Okafor
43,pre,Acme Corp,Lee,Lee,1,1.0,Lee|Lee|Lee|Lee|Lee
44,pre,Dovetail Inc,Okafor,Okafor,1,1.0,Okafor|Okafor|Okafor|Okafor|Okafor
45,pre,Dovetail Inc,Okafor,Okafor,1,1.0,Okafor|Okafor|Okafor|Okafor|Okafor
