step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,Dovetail Inc,Quinn,Lee,0,0.6,Quinn|Quinn|Petrov|Quinn|Petrov
1,pre,Junction Labs,Petrov,Kim,0,0.6,Quinn|Petrov|Petrov|Quinn|Petrov
2,pre,Borealis Ltd,Petrov,Petrov,1,1.0,Petrov|Petrov|Petrov|Petrov|Petrov
3,pre,Fairwind Co,Quinn,Petrov,0,0.6,Petrov|Petrov|Quinn|Quinn|Quinn
4,pre,Borealis Ltd,Petrov,Petrov,1,0.8,Petrov|Petrov|Quinn|Petrov|Petrov
5,pre,Eastgate Trust,Quinn,Navarro,0,0.4,Quinn|Petrov|Navarro|Quinn|Petrov
6,pre,Cascade Group,Petrov,Petrov,1,1.0,Petrov|Petrov|Petrov|Petrov|Petrov
7,pre,Keystone Partners,Quinn,Petrov,0,0.6,Quinn|Petrov|Petrov|Quinn|Quinn
8,pre,Acme Corp,Quinn,Lee,0,0.6,Quinn|Petrov|Quinn|Quinn|Petrov
9,pre,Borealis Ltd,Petrov,Petrov,1,0.8,Petrov|Petrov|Quinn|Petrov|Petrov
10,pre,Acme Corp,Petrov,Lee,0,0.8,Navarro|Petrov|Petrov|Petrov|Petrov
11,pre,Cascade Group,Petrov,Petrov,1,0.8,Petrov|Petrov|Quinn|Petrov|Petrov
12,pre,Acme Corp,Navarro,Lee,0,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
13,pre,Eastgate Trust,Petrov,Navarro,0,0.8,Petrov|Petrov|Petrov|Navarro|Petrov
14,pre,Fairwind Co,Petrov,Petrov,1,0.6,Navarro|Petrov|Petrov|Navarro|Petrov
15,pre,Harbour Works,Petrov,Quinn,0,0.4,Petrov|Kim|Petrov|Quinn|Kim
16,pre,Borealis Ltd,Petrov,Petrov,1,1.0,Petrov|Petrov|Petrov|Petrov|Petrov
17,pre,Granite Holdings,Petrov,Okafor,0,0.6,Petrov|Quinn|Petrov|Petrov|Quinn
