step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,Ivory Systems,Petrov,Navarro,0,0.6,Petrov|Petrov|Petrov|Quinn|Quinn
1,pre,Fairwind Co,Quinn,Lee,0,0.8,Quinn|Petrov|Quinn|Quinn|Quinn
2,pre,Ivory Systems,Quinn,Navarro,0,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
3,pre,Borealis Ltd,Petrov,Petrov,1,1.0,Petrov|Petrov|Petrov|Petrov|Petrov
4,pre,Borealis Ltd,Petrov,Petrov,1,0.8,Petrov|Petrov|Quinn|Petrov|Petrov
5,pre,Acme Corp,Petrov,Okafor,0,0.4,Navarro|Petrov|Quinn|Quinn|Petrov
6,pre,Eastgate Trust,Quinn,Lee,0,0.8,Quinn|Quinn|Quinn|Quinn|Petrov
7,pre,Acme Corp,Quinn,Okafor,0,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
8,pre,Borealis Ltd,Petrov,Petrov,1,0.8,Petrov|Petrov|Quinn|Petrov|Petrov
9,pre,Ivory Systems,Navarro,Navarro,1,0.6,Navarro|Navarro|Navarro|Lee|Okafor
10,pre,Harbour Works,Petrov,Kim,0,0.4,Petrov|Kim|Petrov|Quinn|Kim
11,pre,Acme Corp,Navarro,Okafor,0,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
12,pre,Acme Corp,Okafor,Okafor,1,0.8,Okafor|Okafor|Okafor|Kim|Okafor
13,pre,Fairwind Co,Petrov,Lee,0,0.8,Petrov|Petrov|Petrov|Navarro|Petrov
14,pre,Harbour Works,Quinn,Kim,0,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
15,pre,Keystone Partners,Petrov,Okafor,0,0.4,Quinn|Petrov|Petrov|Navarro|Kim
16,pre,Acme Corp,Okafor,Okafor,1,1.0,Okafor|Okafor|Okafor|Okafor|Okafor
17,pre,Fairwind Co,Okafor,Lee,0,0.6,Navarro|Okafor|Okafor|Navarro|Okafor
18,pre,Acme Corp,Okafor,Okafor,1,1.0,Okafor|Okafor|Okafor|Okafor|Okafor
19,pre,Harbour Works,Navarro,Kim,0,0.8,Navarro|Okafor|Navarro|Navarro|Navarro
20,pre,Borealis Ltd,Petrov,Petrov,1,1.0,Petrov|Petrov|Petrov|Petrov|Petrov
21,pre,Ivory Systems,Navarro,Navarro,1,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
22,pre,Acme Corp,Okafor,Okafor,1,1.0,Okafor|Okafor|Okafor|Okafor|Okafor
23,pre,Junction Labs,Quinn,Petrov,0,0.6,Quinn|Petrov|Petrov|Quinn|Quinn
24,pre,Cascade Group,Petrov,Navarro,0,0.6,Petrov|Petrov|Petrov|Quinn|Quinn
25,pre,Cascade Group,Quinn,Navarro,0,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
26,pre,Cascade Group,Navarro,Navarro,1,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
