step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,Acme Corp,Petrov,Quinn,0,0.4,Navarro|Petrov|Quinn|Quinn|Petrov
1,pre,Lantern Industries,Navarro,Navarro,1,0.4,Navarro|Quinn|Petrov|Quinn|Navarro
2,pre,Fairwind Co,Petrov,Lee,0,0.6,Navarro|Petrov|Petrov|Quinn|Petrov
3,pre,Ivory Systems,Petrov,Navarro,0,0.6,Quinn|Petrov|Petrov|Petrov|Quinn
4,pre,Granite Holdings,Quinn,Kim,0,0.6,Quinn|Quinn|Petrov|Petrov|Quinn
5,pre,Acme Corp,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
6,pre,Eastgate Trust,Petrov,Navarro,0,0.6,Quinn|Petrov|Petrov|Quinn|Petrov
7,pre,Acme Corp,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
8,pre,Borealis Ltd,Petrov,Okafor,0,1.0,Petrov|Petrov|Petrov|Petrov|Petrov
9,pre,Acme Corp,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
10,pre,Cascade Group,Quinn,Quinn,1,0.6,Quinn|Petrov|Quinn|Quinn|Petrov
11,pre,Acme Corp,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
12,pre,Lantern Industries,Navarro,Navarro,1,0.6,Navarro|Navarro|Petrov|Navarro|Quinn
13,pre,Dovetail Inc,Petrov,Navarro,0,0.6,Navarro|Petrov|Petrov|Quinn|Petrov
14,pre,Borealis Ltd,Quinn,Okafor,0,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
15,pre,Acme Corp,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
16,pre,Ivory Systems,Quinn,Navarro,0,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
17,pre,Cascade Group,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
18,pre,Acme Corp,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
19,pre,Lantern Industries,Navarro,Navarro,1,0.8,Navarro|Navarro|Quinn|Navarro|Navarro
20,pre,Harbour Works,Petrov,Kim,0,0.6,Quinn|Petrov|Petrov|Petrov|Kim
21,pre,Borealis Ltd,Navarro,Okafor,0,0.8,Navarro|Okafor|Navarro|Navarro|Navarro
22,pre,Acme Corp,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
23,pre,Acme Corp,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
24,pre,Acme Corp,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
25,pre,Borealis Ltd,Okafor,Okafor,1,1.0,Okafor|Okafor|Okafor|Okafor|Okafor
26,pre,Ivory Systems,Navarro,Navarro,1,0.8,Navarro|Navarro|Okafor|Navarro|Navarro
27,pre,Acme Corp,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
28,pre,Acme Corp,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
29,pre,Acme Corp,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
30,pre,Eastgate Trust,Quinn,Navarro,0,0.8,Navarro|Quinn|Quinn|Quinn|Quinn
31,pre,Cascade Group,Quinn,Quinn,1,0.8,Quinn|Quinn|Quinn|Quinn|Kim
32,pre,Borealis Ltd,Okafor,Okafor,1,1.0,Okafor|Okafor|Okafor|Okafor|Okafor
33,pre,Fairwind Co,Quinn,Lee,0,0.6,Quinn|Quinn|Kim|Kim|Quinn
34,pre,Borealis Ltd,Okafor,Okafor,1,1.0,Okafor|Okafor|Okafor|Okafor|Okafor
35,pre,Dovetail Inc,Quinn,Navarro,0,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
36,pre,Acme Corp,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
37,pre,Granite Holdings,Petrov,Kim,0,1.0,Petrov|Petrov|Petrov|Petrov|Petrov
38,pre,Eastgate Trust,Navarro,Navarro,1,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
39,pre,Acme Corp,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
40,pre,Borealis Ltd,Okafor,Okafor,1,1.0,Okafor|Okafor|Okafor|Okafor|Okafor
41,pre,Acme Corp,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
42,pre,Acme Corp,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
43,pre,Acme Corp,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
44,pre,Acme Corp,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
45,pre,Ivory Systems,Navarro,Navarro,1,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
46,pre,Borealis Ltd,Okafor,Okafor,1,1.0,Okafor|Okafor|Okafor|Okafor|Okafor
47,pre,Cascade Group,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
48,pre,Keystone Partners,Quinn,Navarro,0,0.6,Petrov|Quinn|Navarro|Quinn|Quinn
49,pre,Acme Corp,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
50,pre,Dovetail Inc,Navarro,Navarro,1,0.8,Navarro|Okafor|Navarro|Navarro|Navarro
51,pre,Borealis Ltd,Okafor,Okafor,1,0.8,Okafor|Okafor|Quinn|Okafor|Okafor
52,pre,Acme Corp,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
53,pre,Eastgate Trust,Navarro,Navarro,1,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
54,pre,Harbour Works,Quinn,Kim,0,0.8,Navarro|Quinn|Quinn|Quinn|Quinn
55,pre,Acme Corp,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
56,pre,Borealis Ltd,Okafor,Okafor,1,0.6,Okafor|Okafor|Quinn|Kim|Okafor
57,pre,Fairwind Co,Navarro,Lee,0,0.8,Navarro|Okafor|Navarro|Navarro|Navarro
58,pre,Fairwind Co,Okafor,Lee,0,1.0,Okafor|Okafor|Okafor|Okafor|Okafor
59,pre,Acme Corp,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
60,post,Keystone Partners,Petrov,Quinn,0,0.6,Petrov|Petrov|Navarro|Navarro|Petrov
61,post,Borealis Ltd,Okafor,Lee,0,0.8,Okafor|Okafor|Petrov|Okafor|Okafor
62,post,Acme Corp,Quinn,Lee,0,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
63,post,Acme Corp,Quinn,Lee,0,0.8,Quinn|Quinn|Quinn|Navarro|Quinn
64,post,Borealis Ltd,Petrov,Lee,0,0.8,Petrov|Petrov|Petrov|Petrov|Okafor
65,post,Lantern Industries,Navarro,Okafor,0,0.8,Navarro|Navarro|Quinn|Navarro|Navarro
66,post,Fairwind Co,Lee,Kim,0,0.8,Lee|Lee|Lee|Lee|Kim
67,post,Granite Holdings,Navarro,Petrov,0,0.4,Navarro|Okafor|Navarro|Kim|Okafor
68,post,Granite Holdings,Okafor,Petrov,0,1.0,Okafor|Okafor|Okafor|Okafor|Okafor
69,post,Acme Corp,Petrov,Lee,0,0.6,Quinn|Petrov|Petrov|Petrov|Quinn
70,post,Lantern Industries,Quinn,Okafor,0,0.6,Navarro|Quinn|Quinn|Quinn|Navarro
71,post,Acme Corp,Quinn,Lee,0,0.6,Quinn|Quinn|Petrov|Kim|Quinn
72,post,Acme Corp,Quinn,Lee,0,0.8,Quinn|Quinn|Navarro|Quinn|Quinn
73,post,Acme Corp,Navarro,Lee,0,0.8,Navarro|Navarro|Navarro|Navarro|Petrov
74,post,Acme Corp,Okafor,Lee,0,0.8,Okafor|Okafor|Petrov|Okafor|Okafor
75,post,Keystone Partners,Navarro,Quinn,0,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
76,post,Dovetail Inc,Navarro,Kim,0,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
77,post,Borealis Ltd,Okafor,Lee,0,0.4,Okafor|Petrov|Quinn|Quinn|Okafor
78,post,Acme Corp,Lee,Lee,1,0.6,Lee|Kim|Lee|Lee|Kim
79,post,Borealis Ltd,Quinn,Lee,0,0.6,Okafor|Quinn|Quinn|Quinn|Okafor
