step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,Dovetail Inc,Petrov,Lee,0,0.6,Petrov|Petrov|Quinn|Quinn|Petrov
1,pre,Acme Corp,Quinn,Quinn,1,0.6,Quinn|Petrov|Quinn|Quinn|Petrov
2,pre,Acme Corp,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
3,pre,Borealis Ltd,Petrov,Okafor,0,0.8,Petrov|Petrov|Petrov|Petrov|Quinn
4,pre,Fairwind Co,Petrov,Lee,0,0.6,Quinn|Petrov|Petrov|Quinn|Petrov
5,pre,Acme Corp,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
6,pre,Acme Corp,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
7,pre,Dovetail Inc,Quinn,Lee,0,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
8,pre,Acme Corp,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
9,pre,Harbour Works,Petrov,Lee,0,0.6,Petrov|Navarro|Petrov|Quinn|Petrov
10,pre,Cascade Group,Petrov,Petrov,1,0.6,Petrov|Petrov|Petrov|Quinn|Kim
11,pre,Acme Corp,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
12,pre,Cascade Group,Petrov,Petrov,1,0.8,Petrov|Petrov|Quinn|Petrov|Petrov
13,pre,Acme Corp,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
14,pre,Acme Corp,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
15,pre,Cascade Group,Petrov,Petrov,1,1.0,Petrov|Petrov|Petrov|Petrov|Petrov
16,pre,Fairwind Co,Quinn,Lee,0,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
17,pre,Dovetail Inc,Navarro,Lee,0,0.8,Navarro|Navarro|Navarro|Navarro|Okafor
18,pre,Borealis Ltd,Quinn,Okafor,0,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
19,pre,Acme Corp,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
20,pre,Dovetail Inc,Okafor,Lee,0,1.0,Okafor|Okafor|Okafor|Okafor|Okafor
21,pre,Fairwind Co,Navarro,Lee,0,0.6,Navarro|Okafor|Navarro|Navarro|Okafor
22,pre,Borealis Ltd,Navarro,Okafor,0,0.8,Navarro|Okafor|Navarro|Navarro|Navarro
23,pre,Acme Corp,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
24,pre,Cascade Group,Petrov,Petrov,1,1.0,Petrov|Petrov|Petrov|Petrov|Petrov
25,pre,Acme Corp,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
26,pre,Granite Holdings,Petrov,Lee,0,1.0,Petrov|Petrov|Petrov|Petrov|Petrov
27,pre,Acme Corp,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
28,pre,Acme Corp,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
29,pre,Acme Corp,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
30,pre,Cascade Group,Petrov,Petrov,1,1.0,Petrov|Petrov|Petrov|Petrov|Petrov
31,pre,Acme Corp,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
32,pre,Acme Corp,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
33,pre,Acme Corp,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
34,pre,Acme Corp,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
35,pre,Borealis Ltd,Okafor,Okafor,1,1.0,Okafor|Okafor|Okafor|Okafor|Okafor
36,pre,Borealis Ltd,Okafor,Okafor,1,1.0,Okafor|Okafor|Okafor|Okafor|Okafor
37,pre,Fairwind Co,Okafor,Lee,0,1.0,Okafor|Okafor|Okafor|Okafor|Okafor
38,pre,Fairwind Co,Lee,Lee,1,0.6,Lee|Kim|Lee|Lee|Kim
39,pre,Granite Holdings,Quinn,Lee,0,0.8,Quinn|Quinn|Petrov|Quinn|Quinn
40,pre,Borealis Ltd,Okafor,Okafor,1,1.0,Okafor|Okafor|Okafor|Okafor|Okafor
41,pre,Ivory Systems,Quinn,Quinn,1,0.4,Quinn|Kim|Petrov|Quinn|Kim
42,pre,Ivory Systems,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
43,pre,Acme Corp,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
44,pre,Harbour Works,Quinn,Lee,0,0.8,Navarro|Quinn|Quinn|Quinn|Quinn
45,pre,Eastgate Trust,Petrov,Lee,0,0.8,Petrov|Petrov|Petrov|Quinn|Petrov
46,pre,Borealis Ltd,Okafor,Okafor,1,1.0,Okafor|Okafor|Okafor|Okafor|Okafor
47,pre,Fairwind Co,Lee,Lee,1,0.8,Lee|Lee|Kim|Lee|Lee
48,pre,Acme Corp,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
49,pre,Acme Corp,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
50,pre,Borealis Ltd,Okafor,Okafor,1,1.0,Okafor|Okafor|Okafor|Okafor|Okafor
51,pre,Borealis Ltd,Okafor,Okafor,1,1.0,Okafor|Okafor|Okafor|Okafor|Okafor
52,pre,Borealis Ltd,Okafor,Okafor,1,0.8,Okafor|Okafor|Petrov|Okafor|Okafor
53,pre,Cascade Group,Petrov,Petrov,1,1.0,Petrov|Petrov|Petrov|Petrov|Petrov
54,pre,Cascade Group,Petrov,Petrov,1,1.0,Petrov|Petrov|Petrov|Petrov|Petrov
55,pre,Harbour Works,Navarro,Lee,0,0.8,Navarro|Navarro|Okafor|Navarro|Navarro
56,pre,Harbour Works,Okafor,Lee,0,1.0,Okafor|Okafor|Okafor|Okafor|Okafor
57,pre,Acme Corp,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
58,pre,Borealis Ltd,Okafor,Okafor,1,0.8,Okafor|Okafor|Petrov|Okafor|Okafor
59,pre,Acme Corp,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
60,post,Fairwind Co,Lee,Navarro,0,1.0,Lee|Lee|Lee|Lee|Lee
61,post,Acme Corp,Quinn,Okafor,0,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
62,post,Cascade Group,Petrov,Okafor,0,1.0,Petrov|Petrov|Petrov|Petrov|Petrov
63,post,Granite Holdings,Navarro,Quinn,0,0.8,Navarro|Navarro|Navarro|Kim|Navarro
64,post,Ivory Systems,Quinn,Navarro,0,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
65,post,Junction Labs,Quinn,Navarro,0,0.6,Quinn|Petrov|Petrov|Quinn|Quinn
66,post,Acme Corp,Quinn,Okafor,0,0.6,Quinn|Quinn|Petrov|Navarro|Quinn
67,post,Dovetail Inc,Lee,Quinn,0,0.6,Lee|Kim|Lee|Lee|Kim
68,post,Borealis Ltd,Okafor,Navarro,0,0.8,Okafor|Okafor|Quinn|Okafor|Okafor
69,post,Borealis Ltd,Okafor,Navarro,0,0.4,Okafor|Petrov|Quinn|Petrov|Okafor
70,post,Acme Corp,Quinn,Okafor,0,0.8,Quinn|Petrov|Quinn|Quinn|Quinn
71,post,Borealis Ltd,Petrov,Navarro,0,0.6,Okafor|Petrov|Petrov|Petrov|Okafor
72,post,Eastgate Trust,Quinn,Okafor,0,0.8,Quinn|Quinn|Quinn|Navarro|Quinn
73,post,Borealis Ltd,Okafor,Navarro,0,0.4,Okafor|Petrov|Quinn|Quinn|Okafor
74,post,Harbour Works,Lee,Kim,0,0.8,Lee|Lee|Lee|Lee|Kim
75,post,Acme Corp,Quinn,Okafor,0,0.8,Quinn|Quinn|Petrov|Quinn|Quinn
76,post,Ivory Systems,Quinn,Navarro,0,0.8,Quinn|Quinn|Petrov|Quinn|Quinn
77,post,Borealis Ltd,Okafor,Navarro,0,0.4,Okafor|Quinn|Petrov|Quinn|Okafor
78,post,Granite Holdings,Okafor,Quinn,0,0.8,Okafor|Okafor|Okafor|Lee|Okafor
79,post,Acme Corp,Quinn,Okafor,0,0.4,Quinn|Navarro|Petrov|Navarro|Quinn
