step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,q9,B,B,1,1.0,B|B|B|B|B
1,pre,q7,A,A,1,1.0,A|A|A|A|A
2,pre,q2,B,A,0,1.0,B|B|B|B|B
3,pre,q2,A,A,1,0.8,B|A|A|A|A
4,pre,q0,B,B,1,1.0,B|B|B|B|B
5,pre,q0,B,B,1,1.0,B|B|B|B|B
6,pre,q3,A,A,1,1.0,A|A|A|A|A
7,pre,q3,A,A,1,1.0,A|A|A|A|A
8,pre,q2,A,A,1,1.0,A|A|A|A|A
9,pre,q2,A,A,1,0.8,B|A|A|A|A
10,pre,q4,B,B,1,1.0,B|B|B|B|B
11,pre,q5,B,B,1,1.0,B|B|B|B|B
12,pre,q3,A,A,1,1.0,A|A|A|A|A
13,pre,q8,A,A,1,1.0,A|A|A|A|A
14,pre,q10,A,A,1,1.0,A|A|A|A|A
15,pre,q10,A,A,1,1.0,A|A|A|A|A
16,pre,q3,A,A,1,1.0,A|A|A|A|A
17,pre,q2,A,A,1,1.0,A|A|A|A|A
18,pre,q11,A,B,0,1.0,A|A|A|A|A
19,pre,q3,A,A,1,1.0,A|A|A|A|A
20,pre,q6,A,B,0,1.0,A|A|A|A|A
21,pre,q4,B,B,1,1.0,B|B|B|B|B
22,pre,q0,B,B,1,1.0,B|B|B|B|B
23,pre,q5,B,B,1,1.0,B|B|B|B|B
24,pre,q6,A,B,0,1.0,A|A|A|A|A
25,pre,q2,A,A,1,1.0,A|A|A|A|A
26,pre,q2,A,A,1,1.0,A|A|A|A|A
27,pre,q4,B,B,1,1.0,B|B|B|B|B
28,pre,q1,B,B,1,1.0,B|B|B|B|B
29,pre,q5,B,B,1,1.0,B|B|B|B|B
30,pre,q4,B,B,1,1.0,B|B|B|B|B
31,pre,q9,B,B,1,1.0,B|B|B|B|B
32,pre,q9,B,B,1,1.0,B|B|B|B|B
33,pre,q0,B,B,1,1.0,B|B|B|B|B
34,pre,q9,B,B,1,1.0,B|B|B|B|B
35,pre,q10,A,A,1,1.0,A|A|A|A|A
36,pre,q11,B,B,1,0.8,A|B|B|B|B
37,pre,q5,B,B,1,1.0,B|B|B|B|B
38,pre,q1,B,B,1,1.0,B|B|B|B|B
39,pre,q4,B,B,1,1.0,B|B|B|B|B
40,pre,q5,B,B,1,1.0,B|B|B|B|B
41,pre,q4,B,B,1,1.0,B|B|B|B|B
42,pre,q7,A,A,1,1.0,A|A|A|A|A
43,pre,q11,B,B,1,0.8,A|B|B|B|B
44,pre,q5,B,B,1,1.0,B|B|B|B|B
45,pre,q2,A,A,1,1.0,A|A|A|A|A
46,pre,q7,A,A,1,1.0,A|A|A|A|A
47,pre,q7,A,A,1,1.0,A|A|A|A|A
48,pre,q11,B,B,1,0.8,A|B|B|B|B
49,pre,q2,A,A,1,1.0,A|A|A|A|A
50,pre,q0,B,B,1,1.0,B|B|B|B|B
51,pre,q4,B,B,1,1.0,B|B|B|B|B
52,pre,q0,B,B,1,1.0,B|B|B|B|B
53,pre,q11,B,B,1,0.6,A|B|B|A|B
54,pre,q5,B,B,1,1.0,B|B|B|B|B
55,pre,q6,A,B,0,1.0,A|A|A|A|A
56,pre,q0,B,B,1,1.0,B|B|B|B|B
57,pre,q8,A,A,1,1.0,A|A|A|A|A
58,pre,q6,A,B,0,1.0,A|A|A|A|A
59,pre,q5,B,B,1,1.0,B|B|B|B|B
60,post,q6,A,A,1,0.8,A|B|A|A|A
61,post,q9,B,A,0,1.0,B|B|B|B|B
62,post,q0,B,A,0,1.0,B|B|B|B|B
63,post,q7,A,B,0,1.0,A|A|A|A|A
64,post,q0,B,A,0,1.0,B|B|B|B|B
65,post,q11,B,A,0,0.6,A|B|B|A|B
66,post,q2,A,B,0,1.0,A|A|A|A|A
67,post,q9,B,A,0,1.0,B|B|B|B|B
68,post,q3,A,B,0,1.0,A|A|A|A|A
69,post,q1,B,A,0,1.0,B|B|B|B|B
70,post,q3,A,B,0,1.0,A|A|A|A|A
71,post,q7,A,B,0,1.0,A|A|A|A|A
72,post,q5,B,A,0,1.0,B|B|B|B|B
73,post,q8,A,B,0,1.0,A|A|A|A|A
74,post,q5,B,A,0,1.0,B|B|B|B|B
75,post,q8,A,B,0,1.0,A|A|A|A|A
76,post,q4,B,A,0,1.0,B|B|B|B|B
77,post,q7,A,B,0,1.0,A|A|A|A|A
78,post,q1,B,A,0,1.0,B|B|B|B|B
79,post,q9,B,A,0,1.0,B|B|B|B|B
